RECSEQ	EMPPID	ORDER_ID	SUB_DATE	PROFILE_ID	LINEITEMS	CREATE_DATE	UPDATE_DATE	START_DATE	PURCHASERID	ORDITEMQTY	ORDTDOL	TAX	GRANDTOTAL	EULAACCEPT	LOAD_DATE
0000010159	0005222560	o10893675	2015/04/14 00:00:00	39968215	1	2015/04/14 00:00:00	2015/04/14 00:00:00	2015/04/14 00:00:00	39968215	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010160	0005222598	o9941286	2015/02/07 00:00:00	37453110	1	2015/02/07 00:00:00	2015/02/07 00:00:00	2015/02/07 00:00:00	37453110	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010161	0005222633	o4310864	2013/11/25 00:00:00	11318179	1	2013/11/25 00:00:00	2013/11/25 00:00:00	2013/11/25 00:00:00	11318179	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010162	0005222729	o4272571	2013/11/20 00:00:00	11257254	1	2013/11/20 00:00:00	2013/11/20 00:00:00	2013/11/20 00:00:00	11257254	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010163	0005222742	o4712104	2014/01/09 00:00:00	12001178	1	2014/01/09 00:00:00	2014/01/09 00:00:00	2014/01/09 00:00:00	12001178	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010164	0005222746	o5170543	2014/02/16 00:00:00	12706835	1	2014/02/16 00:00:00	2014/02/16 00:00:00	2014/02/16 00:00:00	12706835	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010165	0005222794	o4663896	2014/01/06 00:00:00	11907236	1	2014/01/06 00:00:00	2014/01/06 00:00:00	2014/01/06 00:00:00	11907236	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010166	0005222794	o5620459	2014/04/04 00:00:00	11907236	2	2014/04/04 00:00:00	2015/04/04 00:00:00	2014/04/04 00:00:00	11907236	6	1443.75	0.00	1443.75	Y	2019/10/25 00:00:00
0000010167	0005223044	o6625642	2014/06/19 00:00:00	20489913	1	2014/06/19 00:00:00	2014/06/19 00:00:00	2014/06/19 00:00:00	20489913	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010168	0005223056	o9648542	2015/01/22 00:00:00	37019616	1	2015/01/22 00:00:00	2015/01/22 00:00:00	2015/01/22 00:00:00	37019616	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010169	0005223109	o8300159	2014/10/29 00:00:00	34998383	1	2014/10/29 00:00:00	2014/10/29 00:00:00	2014/10/29 00:00:00	34998383	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010170	0005223117	o3752186	2013/09/25 00:00:00	10326812	1	2013/09/25 00:00:00	2014/09/25 00:00:00	2013/09/25 00:00:00	10326812	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010171	0005223137	o2648433	2013/05/28 00:00:00	8510726	1	2013/05/28 00:00:00	2013/05/28 00:00:00	2013/05/28 00:00:00	8510726	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010172	0005223171	o10586980	2015/03/24 00:00:00	39490499	1	2015/03/24 00:00:00	2015/03/24 00:00:00	2015/03/24 00:00:00	39490499	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010173	0005223350	o4949663	2014/01/28 00:00:00	12381833	1	2014/01/28 00:00:00	2014/01/28 00:00:00	2014/01/28 00:00:00	12381833	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010174	0005223380	o77766104	2019/09/18 00:00:00	384968836	1	2019/09/18 00:00:00	2019/09/18 00:00:00	2019/09/18 00:00:00	384968836	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010175	0005223417	o9983067	2015/02/10 00:00:00	37516548	1	2015/02/10 00:00:00	2015/02/10 00:00:00	2015/02/10 00:00:00	37516548	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010176	0005223454	o2942414	2013/07/06 00:00:00	9013022	1	2013/07/06 00:00:00	2013/07/06 00:00:00	2013/07/06 00:00:00	9013022	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010177	0005223455	o5190169	2014/02/18 00:00:00	12742831	1	2014/02/18 00:00:00	2014/02/18 00:00:00	2014/02/18 00:00:00	12742831	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010178	0005223480	o10017412	2015/02/16 00:00:00	37569627	1	2015/02/16 00:00:00	2015/02/16 00:00:00	2015/02/16 00:00:00	37569627	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010179	0005223511	o5991919	2014/04/19 00:00:00	15887277	1	2014/04/19 00:00:00	2014/04/19 00:00:00	2014/04/19 00:00:00	15887277	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010180	0005223648	o4980674	2014/01/28 00:00:00	12401001	1	2014/01/28 00:00:00	2014/01/28 00:00:00	2014/01/28 00:00:00	12401001	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010181	0005223768	o4160348	2013/11/06 00:00:00	11042894	1	2013/11/06 00:00:00	2013/11/06 00:00:00	2013/11/06 00:00:00	11042894	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010182	0005223775	o10435513	2015/03/14 00:00:00	39233359	1	2015/03/14 00:00:00	2015/03/14 00:00:00	2015/03/14 00:00:00	39233359	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010183	0005223804	o5442126	2014/03/05 00:00:00	13113573	1	2014/03/05 00:00:00	2014/03/05 00:00:00	2014/03/05 00:00:00	13113573	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010184	0005223868	o3369369	2013/08/15 00:00:00	9677688	1	2013/08/15 00:00:00	2013/08/15 00:00:00	2013/08/15 00:00:00	9677688	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010185	0005223917	o6306781	2014/05/16 00:00:00	19967778	1	2014/05/16 00:00:00	2015/05/16 00:00:00	2014/05/16 00:00:00	19967778	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010186	0005223925	o2762409	2013/06/15 00:00:00	8717306	1	2013/06/15 00:00:00	2013/06/15 00:00:00	2013/06/15 00:00:00	8717306	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010187	0005223930	o9510265	2015/01/13 00:00:00	36803183	1	2015/01/13 00:00:00	2016/08/01 00:00:00	2015/01/13 00:00:00	36803183	3	562.50	0.00	562.50	Y	2019/10/25 00:00:00
0000010188	0005223966	o10970208	2015/04/21 00:00:00	40101010	1	2015/04/21 00:00:00	2016/08/01 00:00:00	2015/04/21 00:00:00	40101010	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010189	0005223973	o11722565	2015/05/21 00:00:00	42193112	1	2015/05/21 00:00:00	2015/05/21 00:00:00	2015/05/21 00:00:00	42193112	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010190	0005223980	o6149981	2014/05/02 00:00:00	11350897	1	2014/05/02 00:00:00	2014/05/02 00:00:00	2014/05/02 00:00:00	11350897	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010191	0005223995	o2566709	2013/05/15 00:00:00	8356219	1	2013/05/15 00:00:00	2013/05/15 00:00:00	2013/05/15 00:00:00	8356219	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010192	0005224038	o2826927	2013/06/25 00:00:00	8850353	1	2013/06/25 00:00:00	2013/06/25 00:00:00	2013/06/25 00:00:00	8850353	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010193	0005224039	o7785019	2019/05/30 00:00:00	34194327	1	2019/05/30 00:00:00	2019/05/30 00:00:00	2019/05/30 00:00:00	34194327	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000010194	0005224053	o10078640	2015/02/17 00:00:00	37664262	1	2015/02/17 00:00:00	2015/02/17 00:00:00	2015/02/17 00:00:00	37664262	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010195	0005224063	o20663643	2016/07/18 00:00:00	217317761	1	2016/07/18 00:00:00	2017/07/18 00:00:00	2016/07/18 00:00:00	217317761	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010196	0005224068	o74480226	2019/03/25 00:00:00	381160120	1	2019/03/25 00:00:00	2019/03/25 00:00:00	2019/03/25 00:00:00	381160120	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010197	0005224072	o5557210	2014/03/13 00:00:00	15583560	1	2014/03/13 00:00:00	2014/03/13 00:00:00	2014/03/13 00:00:00	15583560	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010198	0005224103	o6216444	2014/05/06 00:00:00	19813734	1	2014/05/06 00:00:00	2014/05/06 00:00:00	2014/05/06 00:00:00	19813734	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010199	0005224151	o3038355	2013/07/19 00:00:00	9195402	1	2013/07/19 00:00:00	2013/07/19 00:00:00	2013/07/19 00:00:00	9195402	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010200	0005224235	o3904815	2013/10/13 00:00:00	10615512	1	2013/10/13 00:00:00	2013/10/13 00:00:00	2013/10/13 00:00:00	10615512	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010201	0005224478	o7120565	2014/07/30 00:00:00	30017761	1	2014/07/30 00:00:00	2014/07/30 00:00:00	2014/07/30 00:00:00	30017761	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010202	0005224505	o1516945	2012/10/18 00:00:00	6000181	1	2012/10/18 00:00:00	2012/10/18 00:00:00	2012/10/18 00:00:00	6000181	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010203	0005224527	o7289561	2014/08/11 00:00:00	30310728	1	2014/08/11 00:00:00	2014/08/11 00:00:00	2014/08/11 00:00:00	30310728	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010204	0005224630	o4274844	2013/11/21 00:00:00	11270982	1	2013/11/21 00:00:00	2013/11/21 00:00:00	2013/11/21 00:00:00	11270982	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010205	0005224686	o7363488	2014/08/18 00:00:00	30418349	1	2014/08/18 00:00:00	2015/08/18 00:00:00	2014/08/18 00:00:00	30418349	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010206	0005224696	o3847189	2013/10/06 00:00:00	10512070	1	2013/10/06 00:00:00	2013/10/06 00:00:00	2013/10/06 00:00:00	10512070	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010207	0005224777	o12620997	2015/08/08 00:00:00	99560374	1	2015/08/08 00:00:00	2016/08/08 00:00:00	2015/08/08 00:00:00	99560374	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010208	0005224777	o12621018	2017/09/18 00:00:00	99560374	1	2017/09/18 00:00:00	2018/09/18 00:00:00	2017/09/18 00:00:00	99560374	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010209	0005224777	o61806228	2018/12/13 00:00:00	99560374	1	2018/12/13 00:00:00	2018/12/13 00:00:00	2018/12/13 00:00:00	99560374	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010210	0005224794	o5866023	2014/09/16 00:00:00	16039130	1	2014/09/16 00:00:00	2014/09/16 00:00:00	2014/09/16 00:00:00	16039130	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010211	0005224810	o9783202	2015/01/28 00:00:00	37196961	1	2015/01/28 00:00:00	2015/01/28 00:00:00	2015/01/28 00:00:00	37196961	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010212	0005224873	o3687615	2013/09/16 00:00:00	10205002	1	2013/09/16 00:00:00	2013/09/16 00:00:00	2013/09/16 00:00:00	10205002	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010213	0005224877	o5945730	2014/04/15 00:00:00	16176235	1	2014/04/15 00:00:00	2014/04/15 00:00:00	2014/04/15 00:00:00	16176235	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010214	0005224878	o5028533	2014/02/03 00:00:00	12488675	1	2014/02/03 00:00:00	2014/02/03 00:00:00	2014/02/03 00:00:00	12488675	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010215	0005224889	o4122665	2013/11/01 00:00:00	10981080	1	2013/11/01 00:00:00	2013/11/01 00:00:00	2013/11/01 00:00:00	10981080	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010216	0005224889	o4221799	2013/11/14 00:00:00	10981080	1	2013/11/14 00:00:00	2014/11/14 00:00:00	2013/11/14 00:00:00	10981080	1	680.00	0.00	680.00	Y	2019/10/25 00:00:00
0000010217	0005224889	o4223732	2014/09/09 00:00:00	10981080	1	2014/09/09 00:00:00	2016/02/01 00:00:00	2014/11/14 00:00:00	10981080	1	640.00	0.00	640.00	Y	2019/10/25 00:00:00
0000010218	0005224913	o2741485	2013/06/12 00:00:00	8677710	1	2013/06/12 00:00:00	2013/06/12 00:00:00	2013/06/12 00:00:00	8677710	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010219	0005224948	o1608377	2016/09/19 00:00:00	1951646	1	2016/09/19 00:00:00	2016/09/23 00:00:00	2016/09/19 00:00:00	1951646	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010220	0005224948	o452834	2011/11/02 00:00:00	1951646	1	2011/11/02 00:00:00	2011/11/02 00:00:00	2011/11/02 00:00:00	1951646	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010221	0005224948	o463049	2012/11/21 00:00:00	1951646	1	2012/11/21 00:00:00	2016/08/01 00:00:00	2012/11/21 00:00:00	1951646	1	576.00	0.00	576.00	Y	2019/10/25 00:00:00
0000010222	0005225005	o5805292	2014/04/01 00:00:00	15937425	1	2014/04/01 00:00:00	2014/04/01 00:00:00	2014/04/01 00:00:00	15937425	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010223	0005225041	o11140656	2015/05/07 00:00:00	40392483	1	2015/05/07 00:00:00	2017/05/07 00:00:00	2015/05/07 00:00:00	40392483	1	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000010224	0005225042	o66692964	2018/03/28 00:00:00	340403833	1	2018/03/28 00:00:00	2019/03/28 00:00:00	2018/03/28 00:00:00	340403833	1	320.00	0.00	320.00	Y	2019/10/25 00:00:00
0000010225	0005225065	o6617232	2014/06/17 00:00:00	20475327	1	2014/06/17 00:00:00	2014/06/17 00:00:00	2014/06/17 00:00:00	20475327	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010226	0005225118	o59904174	2017/06/30 00:00:00	306425993	1	2017/06/30 00:00:00	2018/06/30 00:00:00	2017/06/30 00:00:00	306425993	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000010227	0005225191	o2703808	2013/06/06 00:00:00	8614641	1	2013/06/06 00:00:00	2013/06/06 00:00:00	2013/06/06 00:00:00	8614641	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010228	0005225196	o3690734	2013/09/17 00:00:00	10212481	1	2013/09/17 00:00:00	2013/09/17 00:00:00	2013/09/17 00:00:00	10212481	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010229	0005225196	o3690805	2014/01/26 00:00:00	10212481	1	2014/01/26 00:00:00	2014/01/26 00:00:00	2014/01/26 00:00:00	10212481	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010230	0005225207	o7009278	2014/07/21 00:00:00	29866584	1	2014/07/21 00:00:00	2014/07/21 00:00:00	2014/07/21 00:00:00	29866584	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010231	0005225263	o8634762	2015/02/22 00:00:00	35566404	1	2015/02/22 00:00:00	2015/02/22 00:00:00	2015/02/22 00:00:00	35566404	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010232	0005225591	o3890231	2013/10/10 00:00:00	10582540	1	2013/10/10 00:00:00	2013/10/10 00:00:00	2013/10/10 00:00:00	10582540	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010233	0005225627	o74269334	2019/03/14 00:00:00	380948713	1	2019/03/14 00:00:00	2019/03/14 00:00:00	2019/03/14 00:00:00	380948713	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010234	0005225661	o5770477	2014/03/29 00:00:00	15900767	1	2014/03/29 00:00:00	2014/03/29 00:00:00	2014/03/29 00:00:00	15900767	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010235	0005225726	o8508102	2014/11/13 00:00:00	35362971	1	2014/11/13 00:00:00	2014/11/13 00:00:00	2014/11/13 00:00:00	35362971	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010236	0005225741	o57214056	2017/03/28 00:00:00	298390832	1	2017/03/28 00:00:00	2018/03/28 00:00:00	2017/03/28 00:00:00	298390832	6	1050.00	0.00	1050.00	Y	2019/10/25 00:00:00
0000010237	0005225786	o70660203	2018/09/24 00:00:00	220822735	1	2018/09/24 00:00:00	2018/10/30 00:00:00	2018/09/24 00:00:00	220822735	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010238	0005225786	o77340845	2019/09/06 00:00:00	220822735	1	2019/09/06 00:00:00	2019/09/06 00:00:00	2019/09/06 00:00:00	220822735	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010239	0005225815	o11128967	2015/05/07 00:00:00	40381628	1	2015/05/07 00:00:00	2015/05/07 00:00:00	2015/05/07 00:00:00	40381628	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010240	0005225856	o4713785	2014/01/10 00:00:00	12003975	1	2014/01/10 00:00:00	2014/01/10 00:00:00	2014/01/10 00:00:00	12003975	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010241	0005225856	o4713892	2015/08/18 00:00:00	12003975	1	2015/08/18 00:00:00	2016/02/11 00:00:00	2015/08/18 00:00:00	12003975	1	365.03	0.00	365.03	Y	2019/10/25 00:00:00
0000010242	0005225856	o4820244	2014/01/28 00:00:00	12003975	1	2014/01/28 00:00:00	2015/01/28 00:00:00	2014/01/28 00:00:00	12003975	2	840.00	0.00	840.00	Y	2019/10/25 00:00:00
0000010243	0005225861	o10088988	2015/02/18 00:00:00	37523742	1	2015/02/18 00:00:00	2015/02/18 00:00:00	2015/02/18 00:00:00	37523742	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010244	0005225876	o2565895	2013/05/15 00:00:00	8354107	1	2013/05/15 00:00:00	2014/05/15 00:00:00	2013/05/15 00:00:00	8354107	8	2380.00	0.00	2380.00	Y	2019/10/25 00:00:00
0000010245	0005225880	o9623383	2015/02/25 00:00:00	36976899	1	2015/02/25 00:00:00	2016/02/11 00:00:00	2015/02/25 00:00:00	36976899	1	172.84	0.00	172.84	Y	2019/10/25 00:00:00
0000010246	0005225893	o10396202	2015/03/11 00:00:00	39160764	1	2015/03/11 00:00:00	2015/03/11 00:00:00	2015/03/11 00:00:00	39160764	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010247	0005225894	o7839635	2014/10/01 00:00:00	34304126	1	2014/10/01 00:00:00	2014/10/01 00:00:00	2014/10/01 00:00:00	34304126	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010248	0005225946	o4242498	2013/11/16 00:00:00	11189326	1	2013/11/16 00:00:00	2013/11/16 00:00:00	2013/11/16 00:00:00	11189326	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010249	0005226041	o11991449	2015/06/15 00:00:00	42619782	1	2015/06/15 00:00:00	2016/06/15 00:00:00	2015/06/15 00:00:00	42619782	2	1950.00	0.00	1950.00	Y	2019/10/25 00:00:00
0000010250	0005226141	o2789810	2013/06/20 00:00:00	8788975	1	2013/06/20 00:00:00	2013/06/20 00:00:00	2013/06/20 00:00:00	8788975	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010251	0005226291	o12108749	2015/06/26 00:00:00	42825401	1	2015/06/26 00:00:00	2016/08/01 00:00:00	2015/06/26 00:00:00	42825401	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000010252	0005226296	o4042697	2013/10/25 00:00:00	10844463	1	2013/10/25 00:00:00	2013/10/25 00:00:00	2013/10/25 00:00:00	10844463	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010253	0005226355	o4473965	2013/12/11 00:00:00	11601258	1	2013/12/11 00:00:00	2013/12/11 00:00:00	2013/12/11 00:00:00	11601258	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010254	0005226364	o7936127	2014/10/06 00:00:00	34444734	1	2014/10/06 00:00:00	2014/10/06 00:00:00	2014/10/06 00:00:00	34444734	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010255	0005226369	o4753727	2014/01/15 00:00:00	12069909	1	2014/01/15 00:00:00	2014/01/15 00:00:00	2014/01/15 00:00:00	12069909	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010256	0005226378	o2512711	2013/05/06 00:00:00	8229782	1	2013/05/06 00:00:00	2014/05/06 00:00:00	2013/05/06 00:00:00	8229782	1	800.00	0.00	800.00	Y	2019/10/25 00:00:00
0000010257	0005226378	o2514815	2013/05/07 00:00:00	8229782	1	2013/05/07 00:00:00	2013/05/07 00:00:00	2013/05/07 00:00:00	8229782	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010258	0005226459	o8950758	2014/12/12 00:00:00	36037721	1	2014/12/12 00:00:00	2016/08/01 00:00:00	2014/12/12 00:00:00	36037721	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010259	0005226486	o4708557	2014/01/11 00:00:00	12008068	1	2014/01/11 00:00:00	2014/01/11 00:00:00	2014/01/11 00:00:00	12008068	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010260	0005226488	o4657868	2014/01/07 00:00:00	3758626	1	2014/01/07 00:00:00	2014/01/07 00:00:00	2014/01/07 00:00:00	3758626	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010261	0005226522	o2658960	2013/06/01 00:00:00	8545174	1	2013/06/01 00:00:00	2013/06/01 00:00:00	2013/06/01 00:00:00	8545174	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010262	0005226592	o5101021	2014/02/10 00:00:00	12605682	1	2014/02/10 00:00:00	2014/02/10 00:00:00	2014/02/10 00:00:00	12605682	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010263	0005226602	o5557729	2014/03/13 00:00:00	15584643	1	2014/03/13 00:00:00	2014/03/13 00:00:00	2014/03/13 00:00:00	15584643	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010264	0005226688	o4921889	2014/01/24 00:00:00	12322093	1	2014/01/24 00:00:00	2014/01/24 00:00:00	2014/01/24 00:00:00	12322093	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010265	0005226696	o5969174	2014/04/17 00:00:00	16230798	1	2014/04/17 00:00:00	2014/04/17 00:00:00	2014/04/17 00:00:00	16230798	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010266	0005226710	o9988970	2015/02/11 00:00:00	37535530	1	2015/02/11 00:00:00	2015/02/11 00:00:00	2015/02/11 00:00:00	37535530	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010267	0005226718	o10206365	2015/02/26 00:00:00	37876062	1	2015/02/26 00:00:00	2015/02/26 00:00:00	2015/02/26 00:00:00	37876062	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010268	0005226735	o5070792	2014/02/05 00:00:00	12551059	1	2014/02/05 00:00:00	2014/02/05 00:00:00	2014/02/05 00:00:00	12551059	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010269	0005226740	o2680132	2013/06/02 00:00:00	8556255	1	2013/06/02 00:00:00	2013/06/02 00:00:00	2013/06/02 00:00:00	8556255	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010270	0005226745	o7427190	2014/08/25 00:00:00	30536446	1	2014/08/25 00:00:00	2015/08/25 00:00:00	2014/08/25 00:00:00	30536446	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010271	0005226774	o3261878	2013/08/02 00:00:00	9478605	1	2013/08/02 00:00:00	2013/08/02 00:00:00	2013/08/02 00:00:00	9478605	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010272	0005226808	o3237952	2013/08/01 00:00:00	9481893	1	2013/08/01 00:00:00	2013/08/01 00:00:00	2013/08/01 00:00:00	9481893	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010273	0005226846	o12042426	2015/08/26 00:00:00	42705747	1	2015/08/26 00:00:00	2016/08/26 00:00:00	2015/08/26 00:00:00	42705747	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010274	0005226857	o4949160	2014/01/28 00:00:00	12380546	1	2014/01/28 00:00:00	2014/01/28 00:00:00	2014/01/28 00:00:00	12380546	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010275	0005226891	o11089741	2015/05/03 00:00:00	40305445	1	2015/05/03 00:00:00	2015/05/03 00:00:00	2015/05/03 00:00:00	40305445	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010276	0005226930	o2765649	2013/06/17 00:00:00	8731867	1	2013/06/17 00:00:00	2013/06/17 00:00:00	2013/06/17 00:00:00	8731867	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010277	0005226938	o4929049	2014/01/26 00:00:00	12342528	1	2014/01/26 00:00:00	2014/01/26 00:00:00	2014/01/26 00:00:00	12342528	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010278	0005226940	o2347931	2013/04/18 00:00:00	7990884	1	2013/04/18 00:00:00	2013/04/18 00:00:00	2013/04/18 00:00:00	7990884	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010279	0005226981	o6160252	2014/05/13 00:00:00	19898958	1	2014/05/13 00:00:00	2016/02/11 00:00:00	2014/05/13 00:00:00	19898958	1	826.42	0.00	826.42	Y	2019/10/25 00:00:00
0000010280	0005226981	o6274876	2014/05/12 00:00:00	19898958	1	2014/05/12 00:00:00	2014/05/20 00:00:00	2014/05/12 00:00:00	19898958	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010281	0005227003	o5228264	2014/02/23 00:00:00	12839781	1	2014/02/23 00:00:00	2014/02/23 00:00:00	2014/02/23 00:00:00	12839781	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010282	0005227003	o5228289	2014/02/23 00:00:00	12839781	1	2014/02/23 00:00:00	2014/02/23 00:00:00	2014/02/23 00:00:00	12839781	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010283	0005227012	o12441062	2015/07/24 00:00:00	59465219	1	2015/07/24 00:00:00	2016/08/01 00:00:00	2015/07/24 00:00:00	59465219	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010284	0005227023	o5256339	2014/02/25 00:00:00	12866357	1	2014/02/25 00:00:00	2014/02/25 00:00:00	2014/02/25 00:00:00	12866357	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010285	0005227026	o69691701	2018/08/06 00:00:00	345692912	1	2018/08/06 00:00:00	2019/08/06 00:00:00	2018/08/06 00:00:00	345692912	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000010286	0005227030	o7550421	2014/09/03 00:00:00	30718749	1	2014/09/03 00:00:00	2014/09/03 00:00:00	2014/09/03 00:00:00	30718749	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000010287	0005227048	o7691884	2014/09/15 00:00:00	34024576	1	2014/09/15 00:00:00	2014/09/15 00:00:00	2014/09/15 00:00:00	34024576	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
