,0,Zipcode,Zipcode Area,0,,,,,,,
8795,24216,24216,67.435 sq mi,67.435 sq mi,,,,,,,
8796,27810,27810,130.086 sq mi,130.086 sq mi,,,,,,,
8797,24084,24084,118.18 sq mi,118.18 sq mi,,,,,,,
8798,56728,56728,1.157 sq mi,1.157 sq mi,,,,,,,
8799,64640,64640,2.125 sq mi,2.125 sq mi,,,,,,,
8800,92236,92236,21.883 sq mi,21.883 sq mi,,,,,,,
8801,14210,14210,0.125 sq mi,0.125 sq mi,,,,,,,
8802,27313,27313,0.165 sq mi,0.165 sq mi,,,,,,,
8803,92584,92584,29.796 sq mi,29.796 sq mi,,,,,,,
8804,14223,14223,3.432 sq mi,3.432 sq mi,,,,,,,
8805,76058,76058,54.403 sq mi,54.403 sq mi,,,,,,,
8806,60104,60104,2.354 sq mi,2.354 sq mi,,,,,,,
8807,44065,44065,21.752 sq mi,21.752 sq mi,,,,,,,
8808,21842,21842,6.64 sq mi,6.64 sq mi,,,,,,,
8809,27504,27504,90.385 sq mi,90.385 sq mi,,,,,,,
8810,68920,68920,10.49 sq mi,10.49 sq mi,,,,,,,
8811,84624,84624,0.951 sq mi,0.951 sq mi,,,,,,,
8812,93646,93646,42.607 sq mi,42.607 sq mi,,,,,,,
8813,37825,37825,86.702 sq mi,86.702 sq mi,,,,,,,
8814,40380,40380,114.372 sq mi,114.372 sq mi,,,,,,,
8815,19390,19390,26.11 sq mi,26.11 sq mi,,,,,,,
8816,70811,70811,0.015 sq mi,0.015 sq mi,,,,,,,
8817,93013,93013,56.944 sq mi,56.944 sq mi,,,,,,,
8818,40228,40228,0.046 sq mi,0.046 sq mi,,,,,,,
8819,53520,53520,122.911 sq mi,122.911 sq mi,,,,,,,
8820,95222,95222,151.093 sq mi,151.093 sq mi,,,,,,,
8821,60548,60548,40.454 sq mi,40.454 sq mi,,,,,,,
8822,17022,17022,0.224 sq mi,0.224 sq mi,,,,,,,
8823,96367,96367,0 sq mi,0 sq mi,,,,,,,
8824,95460,95460,27.313 sq mi,27.313 sq mi,,,,,,,
8825,23306,23306,14.581 sq mi,14.581 sq mi,,,,,,,
8826,33018,33018,19.494 sq mi,19.494 sq mi,,,,,,,
8827,33185,33185,4.59 sq mi,4.59 sq mi,,,,,,,
8828,72560,72560,326.04 sq mi,326.04 sq mi,,,,,,,
8829,83861,83861,509.093 sq mi,509.093 sq mi,,,,,,,
8830,32136,32136,18.869 sq mi,18.869 sq mi,,,,,,,
8831,55051,55051,6.676 sq mi,6.676 sq mi,,,,,,,
8832,35961,35961,127.872 sq mi,127.872 sq mi,,,,,,,
8833,63134,63134,0.004 sq mi,0.004 sq mi,,,,,,,
8834,64083,64083,28.653 sq mi,28.653 sq mi,,,,,,,
8835,61073,61073,27.341 sq mi,27.341 sq mi,,,,,,,
8836,49854,49854,518.003 sq mi,518.003 sq mi,,,,,,,
8837,97741,97741,350.638 sq mi,350.638 sq mi,,,,,,,
8838,34113,34113,28.034 sq mi,28.034 sq mi,,,,,,,
8839,71857,71857,1.991 sq mi,1.991 sq mi,,,,,,,
8840,11225,11225,0.884 sq mi,0.884 sq mi,,,,,,,
8841,60526,60526,0 sq mi,0 sq mi,,,,,,,
8842,98185,98185,0 sq mi,0 sq mi,,,,,,,
8843,24526,24526,0.715 sq mi,0.715 sq mi,,,,,,,
8844,56633,56633,86.387 sq mi,86.387 sq mi,,,,,,,
8845,80924,80924,0.006 sq mi,0.006 sq mi,,,,,,,
8846,32780,32780,63.797 sq mi,63.797 sq mi,,,,,,,
8847,13027,13027,1.856 sq mi,1.856 sq mi,,,,,,,
8848,45882,45882,83.93 sq mi,83.93 sq mi,,,,,,,
8849,47042,47042,76.924 sq mi,76.924 sq mi,,,,,,,
8850,20165,20165,9.811 sq mi,9.811 sq mi,,,,,,,
8851,49301,49301,1.365 sq mi,1.365 sq mi,,,,,,,
8852,97424,97424,3.867 sq mi,3.867 sq mi,,,,,,,
8853,43449,43449,84.611 sq mi,84.611 sq mi,,,,,,,
8854,43609,43609,5.232 sq mi,5.232 sq mi,,,,,,,
8855,69153,69153,8.616 sq mi,8.616 sq mi,,,,,,,
8856,18508,18508,6.803 sq mi,6.803 sq mi,,,,,,,
8857,33444,33444,5.026 sq mi,5.026 sq mi,,,,,,,
8858,66547,66547,1.741 sq mi,1.741 sq mi,,,,,,,
8859,39095,39095,335.718 sq mi,335.718 sq mi,,,,,,,
8860,74447,74447,2.849 sq mi,2.849 sq mi,,,,,,,
8861,92377,92377,10.211 sq mi,10.211 sq mi,,,,,,,
8862,14219,14219,7.032 sq mi,7.032 sq mi,,,,,,,
8863,56175,56175,136.757 sq mi,136.757 sq mi,,,,,,,
8864,76101,76101,0 sq mi,0 sq mi,,,,,,,
8865,13778,13778,0.504 sq mi,0.504 sq mi,,,,,,,
8866,21769,21769,40.783 sq mi,40.783 sq mi,,,,,,,
8867,28716,28716,158.028 sq mi,158.028 sq mi,,,,,,,
8868,79764,79764,58.25 sq mi,58.25 sq mi,,,,,,,
8869,55009,55009,2.565 sq mi,2.565 sq mi,,,,,,,
8870,14472,14472,43.713 sq mi,43.713 sq mi,,,,,,,
8871,84602,84602,0 sq mi,0 sq mi,,,,,,,
8872,11231,11231,1.422 sq mi,1.422 sq mi,,,,,,,
8873,34104,34104,9.986 sq mi,9.986 sq mi,,,,,,,
8874,59714,59714,445.03 sq mi,445.03 sq mi,,,,,,,
8875,68025,68025,124.349 sq mi,124.349 sq mi,,,,,,,
8876,83651,83651,14.874 sq mi,14.874 sq mi,,,,,,,
8877,68588,68588,0 sq mi,0 sq mi,,,,,,,
8878,37354,37354,115.337 sq mi,115.337 sq mi,,,,,,,
8879,74103,74103,0.57 sq mi,0.57 sq mi,,,,,,,
8880,24572,24572,1.967 sq mi,1.967 sq mi,,,,,,,
8881,99762,99762,2112.486 sq mi,2112.486 sq mi,,,,,,,
8882,78642,78642,100.097 sq mi,100.097 sq mi,,,,,,,
8883,40203,40203,2.941 sq mi,2.941 sq mi,,,,,,,
8884,98248,98248,2.307 sq mi,2.307 sq mi,,,,,,,
8885,44511,44511,0.159 sq mi,0.159 sq mi,,,,,,,
8886,57601,57601,14.079 sq mi,14.079 sq mi,,,,,,,
8887,41721,41721,38.114 sq mi,38.114 sq mi,,,,,,,
8888,60139,60139,5.55 sq mi,5.55 sq mi,,,,,,,
8889,37350,37350,1.45 sq mi,1.45 sq mi,,,,,,,
8890,73150,73150,0.098 sq mi,0.098 sq mi,,,,,,,
8891,96543,96543,0 sq mi,0 sq mi,,,,,,,
8892,53022,53022,27.889 sq mi,27.889 sq mi,,,,,,,
8893,54141,54141,26.029 sq mi,26.029 sq mi,,,,,,,
8894,33838,33838,5.854 sq mi,5.854 sq mi,,,,,,,
8895,37042,37042,0.48 sq mi,0.48 sq mi,,,,,,,
8896,24966,24966,197.017 sq mi,197.017 sq mi,,,,,,,
8897,60102,60102,0.363 sq mi,0.363 sq mi,,,,,,,
8898,39562,39562,4.291 sq mi,4.291 sq mi,,,,,,,
8899,78250,78250,9.613 sq mi,9.613 sq mi,,,,,,,
8900,22302,22302,2.247 sq mi,2.247 sq mi,,,,,,,
8901,36093,36093,81.516 sq mi,81.516 sq mi,,,,,,,
8902,98840,98840,417.48 sq mi,417.48 sq mi,,,,,,,
8903,94606,94606,2.287 sq mi,2.287 sq mi,,,,,,,
8904,87545,87545,0 sq mi,0 sq mi,,,,,,,
8905,32118,32118,4.236 sq mi,4.236 sq mi,,,,,,,
8906,19002,19002,0.04 sq mi,0.04 sq mi,,,,,,,
8907,84601,84601,13.979 sq mi,13.979 sq mi,,,,,,,
8908,34758,34758,32.946 sq mi,32.946 sq mi,,,,,,,
8909,16153,16153,43.24 sq mi,43.24 sq mi,,,,,,,
8910,23511,23511,2.92 sq mi,2.92 sq mi,,,,,,,
8911,68358,68358,48.047 sq mi,48.047 sq mi,,,,,,,
8912,98233,98233,0.264 sq mi,0.264 sq mi,,,,,,,
8913,91729,91729,0 sq mi,0 sq mi,,,,,,,
8914,11514,11514,0.897 sq mi,0.897 sq mi,,,,,,,
8915,93407,93407,0 sq mi,0 sq mi,,,,,,,
8916,49422,49422,0 sq mi,0 sq mi,,,,,,,
8917,38680,38680,0.169 sq mi,0.169 sq mi,,,,,,,
8918,93015,93015,76.563 sq mi,76.563 sq mi,,,,,,,
8919,77064,77064,14.724 sq mi,14.724 sq mi,,,,,,,
8920,16686,16686,135.124 sq mi,135.124 sq mi,,,,,,,
8921,47601,47601,1.954 sq mi,1.954 sq mi,,,,,,,
8922,97338,97338,108.07 sq mi,108.07 sq mi,,,,,,,
8923,35673,35673,43.816 sq mi,43.816 sq mi,,,,,,,
8924,25901,25901,32.843 sq mi,32.843 sq mi,,,,,,,
8925,90019,90019,0.004 sq mi,0.004 sq mi,,,,,,,
8926,67467,67467,267.913 sq mi,267.913 sq mi,,,,,,,
8927,60970,60970,129.874 sq mi,129.874 sq mi,,,,,,,
8928,57269,57269,100.961 sq mi,100.961 sq mi,,,,,,,
8929,79928,79928,104.102 sq mi,104.102 sq mi,,,,,,,
8930,83350,83350,298.89 sq mi,298.89 sq mi,,,,,,,
8931,62711,62711,30.636 sq mi,30.636 sq mi,,,,,,,
8932,12075,12075,39.286 sq mi,39.286 sq mi,,,,,,,
8933,46408,46408,9.749 sq mi,9.749 sq mi,,,,,,,
8934,55430,55430,5.644 sq mi,5.644 sq mi,,,,,,,
8935,17972,17972,0.027 sq mi,0.027 sq mi,,,,,,,
8936,95953,95953,0.271 sq mi,0.271 sq mi,,,,,,,
8937,75081,75081,9.228 sq mi,9.228 sq mi,,,,,,,
8938,54810,54810,45.316 sq mi,45.316 sq mi,,,,,,,
8939,24038,24038,0 sq mi,0 sq mi,,,,,,,
8940,60176,60176,2.649 sq mi,2.649 sq mi,,,,,,,
8941,29040,29040,0.272 sq mi,0.272 sq mi,,,,,,,
8942,85138,85138,74.064 sq mi,74.064 sq mi,,,,,,,
8943,12449,12449,3.621 sq mi,3.621 sq mi,,,,,,,
8944,46936,46936,65.41 sq mi,65.41 sq mi,,,,,,,
8945,18052,18052,12.668 sq mi,12.668 sq mi,,,,,,,
8946,92337,92337,13.928 sq mi,13.928 sq mi,,,,,,,
8947,30566,30566,9.308 sq mi,9.308 sq mi,,,,,,,
8948,90003,90003,0 sq mi,0 sq mi,,,,,,,
8949,68467,68467,180.197 sq mi,180.197 sq mi,,,,,,,
8950,86011,86011,0 sq mi,0 sq mi,,,,,,,
8951,15522,15522,187.331 sq mi,187.331 sq mi,,,,,,,
8952,12471,12471,0.351 sq mi,0.351 sq mi,,,,,,,
8953,53015,53015,39.722 sq mi,39.722 sq mi,,,,,,,
8954,54902,54902,35.071 sq mi,35.071 sq mi,,,,,,,
8955,26836,26836,193.214 sq mi,193.214 sq mi,,,,,,,
8956,53129,53129,5.147 sq mi,5.147 sq mi,,,,,,,
8957,53189,53189,47.368 sq mi,47.368 sq mi,,,,,,,
8958,80863,80863,0.67 sq mi,0.67 sq mi,,,,,,,
8959,95696,95696,0 sq mi,0 sq mi,,,,,,,
8960,92223,92223,43.378 sq mi,43.378 sq mi,,,,,,,
8961,11370,11370,0 sq mi,0 sq mi,,,,,,,
8962,94159,94159,0 sq mi,0 sq mi,,,,,,,
8963,68522,68522,10.779 sq mi,10.779 sq mi,,,,,,,
8964,68504,68504,0.136 sq mi,0.136 sq mi,,,,,,,
8965,95365,95365,15.172 sq mi,15.172 sq mi,,,,,,,
8966,67209,67209,12.459 sq mi,12.459 sq mi,,,,,,,
8967,85643,85643,32.91 sq mi,32.91 sq mi,,,,,,,
8968,33032,33032,0.888 sq mi,0.888 sq mi,,,,,,,
8969,19178,19178,0 sq mi,0 sq mi,,,,,,,
8970,45895,45895,0.249 sq mi,0.249 sq mi,,,,,,,
8971,17074,17074,1.492 sq mi,1.492 sq mi,,,,,,,
8972,12189,12189,0.184 sq mi,0.184 sq mi,,,,,,,
8973,27506,27506,0 sq mi,0 sq mi,,,,,,,
8974,30750,30750,13.194 sq mi,13.194 sq mi,,,,,,,
8975,78653,78653,0.501 sq mi,0.501 sq mi,,,,,,,
8976,76691,76691,0.475 sq mi,0.475 sq mi,,,,,,,
8977,19036,19036,0 sq mi,0 sq mi,,,,,,,
8978,55038,55038,4.364 sq mi,4.364 sq mi,,,,,,,
8979,42345,42345,152.714 sq mi,152.714 sq mi,,,,,,,
8980,40143,40143,3.277 sq mi,3.277 sq mi,,,,,,,
8981,68022,68022,37.863 sq mi,37.863 sq mi,,,,,,,
8982,30031,30031,0 sq mi,0 sq mi,,,,,,,
8983,54937,54937,114.107 sq mi,114.107 sq mi,,,,,,,
8984,94930,94930,15.922 sq mi,15.922 sq mi,,,,,,,
8985,25523,25523,41.924 sq mi,41.924 sq mi,,,,,,,
8986,13655,13655,20.221 sq mi,20.221 sq mi,,,,,,,
8987,35759,35759,16.253 sq mi,16.253 sq mi,,,,,,,
8988,40006,40006,91.271 sq mi,91.271 sq mi,,,,,,,
8989,98126,98126,0.686 sq mi,0.686 sq mi,,,,,,,
8990,85139,85139,193.388 sq mi,193.388 sq mi,,,,,,,
8991,97630,97630,814.914 sq mi,814.914 sq mi,,,,,,,
8992,53404,53404,4.453 sq mi,4.453 sq mi,,,,,,,
8993,18049,18049,14.997 sq mi,14.997 sq mi,,,,,,,
8994,10303,10303,3.137 sq mi,3.137 sq mi,,,,,,,
8995,78720,78720,0 sq mi,0 sq mi,,,,,,,
8996,65039,65039,1.572 sq mi,1.572 sq mi,,,,,,,
8997,23221,23221,0.654 sq mi,0.654 sq mi,,,,,,,
8998,19083,19083,0 sq mi,0 sq mi,,,,,,,
8999,91802,91802,0 sq mi,0 sq mi,,,,,,,
9000,79520,79520,194.748 sq mi,194.748 sq mi,,,,,,,
9001,62339,62339,32.661 sq mi,32.661 sq mi,,,,,,,
9002,46225,46225,4.037 sq mi,4.037 sq mi,,,,,,,
9003,11552,11552,0.266 sq mi,0.266 sq mi,,,,,,,
9004,20639,20639,41.863 sq mi,41.863 sq mi,,,,,,,
9005,74346,74346,221.75 sq mi,221.75 sq mi,,,,,,,
9006,23354,23354,0.966 sq mi,0.966 sq mi,,,,,,,
9007,11755,11755,0.001 sq mi,0.001 sq mi,,,,,,,
9008,54901,54901,16.677 sq mi,16.677 sq mi,,,,,,,
9009,58545,58545,308.135 sq mi,308.135 sq mi,,,,,,,
9010,68175,68175,0 sq mi,0 sq mi,,,,,,,
9011,57262,57262,11.094 sq mi,11.094 sq mi,,,,,,,
9012,65270,65270,0.604 sq mi,0.604 sq mi,,,,,,,
9013,80831,80831,189.972 sq mi,189.972 sq mi,,,,,,,
9014,30228,30228,74.824 sq mi,74.824 sq mi,,,,,,,
9015,62208,62208,13.374 sq mi,13.374 sq mi,,,,,,,
9016,35816,35816,5.299 sq mi,5.299 sq mi,,,,,,,
9017,14047,14047,13.137 sq mi,13.137 sq mi,,,,,,,
9018,99260,99260,0 sq mi,0 sq mi,,,,,,,
9019,55309,55309,65.563 sq mi,65.563 sq mi,,,,,,,
9020,32346,32346,33.052 sq mi,33.052 sq mi,,,,,,,
9021,22079,22079,29.24 sq mi,29.24 sq mi,,,,,,,
9022,46327,46327,4.127 sq mi,4.127 sq mi,,,,,,,
9023,65041,65041,3.793 sq mi,3.793 sq mi,,,,,,,
9024,31903,31903,0.444 sq mi,0.444 sq mi,,,,,,,
9025,63109,63109,3.571 sq mi,3.571 sq mi,,,,,,,
9026,76642,76642,13.96 sq mi,13.96 sq mi,,,,,,,
9027,71006,71006,8.247 sq mi,8.247 sq mi,,,,,,,
9028,62535,62535,3.707 sq mi,3.707 sq mi,,,,,,,
9029,20530,20530,0 sq mi,0 sq mi,,,,,,,
9030,24540,24540,76.044 sq mi,76.044 sq mi,,,,,,,
9031,80523,80523,0 sq mi,0 sq mi,,,,,,,
9032,18109,18109,8.197 sq mi,8.197 sq mi,,,,,,,
9033,37914,37914,39.834 sq mi,39.834 sq mi,,,,,,,
9034,23040,23040,147.349 sq mi,147.349 sq mi,,,,,,,
9035,12144,12144,0.582 sq mi,0.582 sq mi,,,,,,,
9036,60084,60084,14.611 sq mi,14.611 sq mi,,,,,,,
9037,97203,97203,8.924 sq mi,8.924 sq mi,,,,,,,
9038,48473,48473,0.121 sq mi,0.121 sq mi,,,,,,,
9039,37841,37841,173.275 sq mi,173.275 sq mi,,,,,,,
9040,80233,80233,0.123 sq mi,0.123 sq mi,,,,,,,
9041,53070,53070,28.488 sq mi,28.488 sq mi,,,,,,,
9042,97814,97814,4.911 sq mi,4.911 sq mi,,,,,,,
9043,27863,27863,67.585 sq mi,67.585 sq mi,,,,,,,
9044,35126,35126,58.171 sq mi,58.171 sq mi,,,,,,,
9045,20124,20124,21.269 sq mi,21.269 sq mi,,,,,,,
9046,31601,31601,4.632 sq mi,4.632 sq mi,,,,,,,
9047,76655,76655,0.439 sq mi,0.439 sq mi,,,,,,,
9048,11959,11959,3.837 sq mi,3.837 sq mi,,,,,,,
9049,59034,59034,763.802 sq mi,763.802 sq mi,,,,,,,
9050,63049,63049,25.251 sq mi,25.251 sq mi,,,,,,,
9051,44306,44306,0 sq mi,0 sq mi,,,,,,,
9052,53128,53128,25.402 sq mi,25.402 sq mi,,,,,,,
9053,17313,17313,10.589 sq mi,10.589 sq mi,,,,,,,
9054,29418,29418,0.378 sq mi,0.378 sq mi,,,,,,,
9055,77905,77905,419.791 sq mi,419.791 sq mi,,,,,,,
9056,40444,40444,158.504 sq mi,158.504 sq mi,,,,,,,
9057,11563,11563,2.397 sq mi,2.397 sq mi,,,,,,,
9058,66045,66045,0.002 sq mi,0.002 sq mi,,,,,,,
9059,79731,79731,329.38 sq mi,329.38 sq mi,,,,,,,
9060,32084,32084,47.608 sq mi,47.608 sq mi,,,,,,,
9061,40505,40505,7.979 sq mi,7.979 sq mi,,,,,,,
9062,95343,95343,0 sq mi,0 sq mi,,,,,,,
9063,92010,92010,8.079 sq mi,8.079 sq mi,,,,,,,
9064,49455,49455,81.07 sq mi,81.07 sq mi,,,,,,,
9065,73064,73064,50.545 sq mi,50.545 sq mi,,,,,,,
9066,50211,50211,0.583 sq mi,0.583 sq mi,,,,,,,
9067,33004,33004,5.7 sq mi,5.7 sq mi,,,,,,,
9068,83714,83714,48.737 sq mi,48.737 sq mi,,,,,,,
9069,74129,74129,4.167 sq mi,4.167 sq mi,,,,,,,
9070,18936,18936,0.733 sq mi,0.733 sq mi,,,,,,,
9071,63730,63730,0.96 sq mi,0.96 sq mi,,,,,,,
9072,48744,48744,64.728 sq mi,64.728 sq mi,,,,,,,
9073,48750,48750,95.907 sq mi,95.907 sq mi,,,,,,,
9074,70754,70754,121.062 sq mi,121.062 sq mi,,,,,,,
9075,45879,45879,105.699 sq mi,105.699 sq mi,,,,,,,
9076,33132,33132,1.569 sq mi,1.569 sq mi,,,,,,,
9077,53508,53508,69.453 sq mi,69.453 sq mi,,,,,,,
9078,71241,71241,23.835 sq mi,23.835 sq mi,,,,,,,
9079,40258,40258,11.68 sq mi,11.68 sq mi,,,,,,,
9080,11232,11232,1.283 sq mi,1.283 sq mi,,,,,,,
9081,90008,90008,0.026 sq mi,0.026 sq mi,,,,,,,
9082,15825,15825,160.366 sq mi,160.366 sq mi,,,,,,,
9083,13215,13215,0.044 sq mi,0.044 sq mi,,,,,,,
9084,92182,92182,0 sq mi,0 sq mi,,,,,,,
9085,63126,63126,0 sq mi,0 sq mi,,,,,,,
9086,12404,12404,0.237 sq mi,0.237 sq mi,,,,,,,
9087,48225,48225,2.647 sq mi,2.647 sq mi,,,,,,,
9088,53572,53572,104.062 sq mi,104.062 sq mi,,,,,,,
9089,32351,32351,209.465 sq mi,209.465 sq mi,,,,,,,
9090,62681,62681,173.158 sq mi,173.158 sq mi,,,,,,,
9091,37615,37615,1.331 sq mi,1.331 sq mi,,,,,,,
9092,17046,17046,38.236 sq mi,38.236 sq mi,,,,,,,
9093,36082,36082,0 sq mi,0 sq mi,,,,,,,
9094,57744,57744,1.058 sq mi,1.058 sq mi,,,,,,,
9095,29316,29316,21.775 sq mi,21.775 sq mi,,,,,,,
9096,23513,23513,5.134 sq mi,5.134 sq mi,,,,,,,
9097,35080,35080,43.548 sq mi,43.548 sq mi,,,,,,,
9098,94920,94920,6.532 sq mi,6.532 sq mi,,,,,,,
9099,22664,22664,49.987 sq mi,49.987 sq mi,,,,,,,
9100,67005,67005,2.404 sq mi,2.404 sq mi,,,,,,,
9101,76108,76108,46.689 sq mi,46.689 sq mi,,,,,,,
9102,21104,21104,16.982 sq mi,16.982 sq mi,,,,,,,
9103,92376,92376,13.517 sq mi,13.517 sq mi,,,,,,,
9104,11558,11558,0.522 sq mi,0.522 sq mi,,,,,,,
9105,93704,93704,5.481 sq mi,5.481 sq mi,,,,,,,
9106,62629,62629,37.982 sq mi,37.982 sq mi,,,,,,,
9107,19075,19075,2.26 sq mi,2.26 sq mi,,,,,,,
9108,84116,84116,37.549 sq mi,37.549 sq mi,,,,,,,
9109,29936,29936,5.451 sq mi,5.451 sq mi,,,,,,,
9110,33305,33305,2.201 sq mi,2.201 sq mi,,,,,,,
9111,20743,20743,9.726 sq mi,9.726 sq mi,,,,,,,
9112,32440,32440,104.425 sq mi,104.425 sq mi,,,,,,,
9113,33054,33054,8.777 sq mi,8.777 sq mi,,,,,,,
9114,23661,23661,4.699 sq mi,4.699 sq mi,,,,,,,
9115,27915,27915,4.745 sq mi,4.745 sq mi,,,,,,,
9116,95304,95304,159.444 sq mi,159.444 sq mi,,,,,,,
9117,54538,54538,111.843 sq mi,111.843 sq mi,,,,,,,
9118,14541,14541,49.221 sq mi,49.221 sq mi,,,,,,,
9119,25661,25661,58.21 sq mi,58.21 sq mi,,,,,,,
9120,49868,49868,705.006 sq mi,705.006 sq mi,,,,,,,
9121,10993,10993,1.156 sq mi,1.156 sq mi,,,,,,,
9122,10548,10548,2.343 sq mi,2.343 sq mi,,,,,,,
9123,85938,85938,0.985 sq mi,0.985 sq mi,,,,,,,
9124,12508,12508,14.564 sq mi,14.564 sq mi,,,,,,,
9125,98382,98382,0.028 sq mi,0.028 sq mi,,,,,,,
9126,66087,66087,111.724 sq mi,111.724 sq mi,,,,,,,
9127,64029,64029,28.441 sq mi,28.441 sq mi,,,,,,,
9128,95192,95192,0 sq mi,0 sq mi,,,,,,,
9129,52302,52302,0.052 sq mi,0.052 sq mi,,,,,,,
9130,37876,37876,187.862 sq mi,187.862 sq mi,,,,,,,
9131,59828,59828,166.696 sq mi,166.696 sq mi,,,,,,,
9132,45872,45872,0.086 sq mi,0.086 sq mi,,,,,,,
9133,92402,92402,0 sq mi,0 sq mi,,,,,,,
9134,97113,97113,35.531 sq mi,35.531 sq mi,,,,,,,
9135,68066,68066,91.542 sq mi,91.542 sq mi,,,,,,,
9136,44052,44052,9.23 sq mi,9.23 sq mi,,,,,,,
9137,86429,86429,83.74 sq mi,83.74 sq mi,,,,,,,
9138,32615,32615,138.688 sq mi,138.688 sq mi,,,,,,,
9139,84040,84040,0.132 sq mi,0.132 sq mi,,,,,,,
9140,60459,60459,4.196 sq mi,4.196 sq mi,,,,,,,
9141,98326,98326,12.59 sq mi,12.59 sq mi,,,,,,,
9142,24590,24590,166.636 sq mi,166.636 sq mi,,,,,,,
9143,46130,46130,29.775 sq mi,29.775 sq mi,,,,,,,
9144,15275,15275,0 sq mi,0 sq mi,,,,,,,
9145,53925,53925,125.529 sq mi,125.529 sq mi,,,,,,,
9146,17527,17527,0.108 sq mi,0.108 sq mi,,,,,,,
9147,98466,98466,5.969 sq mi,5.969 sq mi,,,,,,,
9148,11023,11023,0.127 sq mi,0.127 sq mi,,,,,,,
9149,33605,33605,7.83 sq mi,7.83 sq mi,,,,,,,
9150,96264,96264,0 sq mi,0 sq mi,,,,,,,
9151,44135,44135,0.005 sq mi,0.005 sq mi,,,,,,,
9152,33413,33413,7.317 sq mi,7.317 sq mi,,,,,,,
9153,73169,73169,0.02 sq mi,0.02 sq mi,,,,,,,
9154,19486,19486,0 sq mi,0 sq mi,,,,,,,
9155,18944,18944,46.196 sq mi,46.196 sq mi,,,,,,,
9156,78108,78108,30.867 sq mi,30.867 sq mi,,,,,,,
9157,74536,74536,286.46 sq mi,286.46 sq mi,,,,,,,
9158,20742,20742,0 sq mi,0 sq mi,,,,,,,
9159,23663,23663,2.778 sq mi,2.778 sq mi,,,,,,,
9160,13403,13403,26.706 sq mi,26.706 sq mi,,,,,,,
9161,15216,15216,0 sq mi,0 sq mi,,,,,,,
9162,59106,59106,96.946 sq mi,96.946 sq mi,,,,,,,
9163,91902,91902,8.707 sq mi,8.707 sq mi,,,,,,,
9164,94956,94956,58.411 sq mi,58.411 sq mi,,,,,,,
9165,77386,77386,40.255 sq mi,40.255 sq mi,,,,,,,
9166,76448,76448,126.191 sq mi,126.191 sq mi,,,,,,,
9167,48842,48842,17.994 sq mi,17.994 sq mi,,,,,,,
9168,58703,58703,160.597 sq mi,160.597 sq mi,,,,,,,
9169,94621,94621,7.778 sq mi,7.778 sq mi,,,,,,,
9170,92233,92233,150.655 sq mi,150.655 sq mi,,,,,,,
9171,11729,11729,0.004 sq mi,0.004 sq mi,,,,,,,
9172,29170,29170,0.346 sq mi,0.346 sq mi,,,,,,,
9173,53182,53182,56.776 sq mi,56.776 sq mi,,,,,,,
9174,60585,60585,16.031 sq mi,16.031 sq mi,,,,,,,
9175,20171,20171,12.103 sq mi,12.103 sq mi,,,,,,,
9176,13317,13317,0.591 sq mi,0.591 sq mi,,,,,,,
9177,70470,70470,0 sq mi,0 sq mi,,,,,,,
9178,48023,48023,0.11 sq mi,0.11 sq mi,,,,,,,
9179,75210,75210,2.256 sq mi,2.256 sq mi,,,,,,,
9180,84738,84738,0.06 sq mi,0.06 sq mi,,,,,,,
9181,21163,21163,12.622 sq mi,12.622 sq mi,,,,,,,
9182,22135,22135,0 sq mi,0 sq mi,,,,,,,
9183,13090,13090,0.132 sq mi,0.132 sq mi,,,,,,,
9184,74851,74851,85.245 sq mi,85.245 sq mi,,,,,,,
9185,31793,31793,99.52 sq mi,99.52 sq mi,,,,,,,
9186,26164,26164,106.875 sq mi,106.875 sq mi,,,,,,,
9187,20019,20019,6.17 sq mi,6.17 sq mi,,,,,,,
9188,17070,17070,0.059 sq mi,0.059 sq mi,,,,,,,
9189,32141,32141,23.522 sq mi,23.522 sq mi,,,,,,,
9190,93433,93433,2.164 sq mi,2.164 sq mi,,,,,,,
9191,62822,62822,2.675 sq mi,2.675 sq mi,,,,,,,
9192,60803,60803,7.555 sq mi,7.555 sq mi,,,,,,,
9193,48317,48317,12.109 sq mi,12.109 sq mi,,,,,,,
9194,17090,17090,0.262 sq mi,0.262 sq mi,,,,,,,
9195,19110,19110,0 sq mi,0 sq mi,,,,,,,
9196,39194,39194,9.476 sq mi,9.476 sq mi,,,,,,,
9197,68117,68117,4.555 sq mi,4.555 sq mi,,,,,,,
9198,24348,24348,106.111 sq mi,106.111 sq mi,,,,,,,
9199,62812,62812,1.517 sq mi,1.517 sq mi,,,,,,,
9200,22835,22835,1.697 sq mi,1.697 sq mi,,,,,,,
9201,71040,71040,9.374 sq mi,9.374 sq mi,,,,,,,
9202,80250,80250,0 sq mi,0 sq mi,,,,,,,
9203,98045,98045,6.044 sq mi,6.044 sq mi,,,,,,,
9204,84114,84114,0 sq mi,0 sq mi,,,,,,,
9205,99775,99775,0 sq mi,0 sq mi,,,,,,,
9206,34211,34211,0.06 sq mi,0.06 sq mi,,,,,,,
9207,74429,74429,1.81 sq mi,1.81 sq mi,,,,,,,
9208,65020,65020,10.248 sq mi,10.248 sq mi,,,,,,,
9209,60156,60156,0.229 sq mi,0.229 sq mi,,,,,,,
9210,70647,70647,180.052 sq mi,180.052 sq mi,,,,,,,
