,0
1300,0.75 sq mi
1301,7.376 sq mi
1302,3.747 sq mi
1303,4.67 sq mi
1304,49.596 sq mi
1305,1.007 sq mi
1306,0.027 sq mi
1307,200.614 sq mi
1308,0.157 sq mi
1309,59.008 sq mi
1310,4.801 sq mi
1311,7.992 sq mi
1312,8.855 sq mi
1313,0 sq mi
1314,4.32 sq mi
1315,0.031 sq mi
1316,5.653 sq mi
1317,4.437 sq mi
1318,38.33 sq mi
1319,12.111 sq mi
1320,6.391 sq mi
1321,15.349 sq mi
1322,0.247 sq mi
1323,37.386 sq mi
1324,78.666 sq mi
1325,71.448 sq mi
1326,18.925 sq mi
1327,9.852 sq mi
1328,2.73 sq mi
1329,100.727 sq mi
1330,22.427 sq mi
1331,27.864 sq mi
1332,26.267 sq mi
1333,8.191 sq mi
1334,0.478 sq mi
1335,5.868 sq mi
1336,147.36 sq mi
1337,21.642 sq mi
1338,80.141 sq mi
1339,169.805 sq mi
1340,0.728 sq mi
1341,6.383 sq mi
1342,15.457 sq mi
1343,7.396 sq mi
1344,0.596 sq mi
1345,82.958 sq mi
1346,13.041 sq mi
1347,2.146 sq mi
1348,15.305 sq mi
1349,1.243 sq mi
1350,5.452 sq mi
1351,7.722 sq mi
1352,108.408 sq mi
1353,60.455 sq mi
1354,5.581 sq mi
1355,8.61 sq mi
1356,44.758 sq mi
1357,6.181 sq mi
1358,0.202 sq mi
1359,0.015 sq mi
1360,57.407 sq mi
1361,1.644 sq mi
1362,25.526 sq mi
1363,18.587 sq mi
1364,4.189 sq mi
1365,1.235 sq mi
1366,0.075 sq mi
1367,0.879 sq mi
1368,0.012 sq mi
1369,2.572 sq mi
1370,66.988 sq mi
1371,79.7 sq mi
1372,0.034 sq mi
1373,8.598 sq mi
1374,24.495 sq mi
1375,109.681 sq mi
1376,1.894 sq mi
1377,8.736 sq mi
1378,0.62 sq mi
1379,1.162 sq mi
1380,0.154 sq mi
1381,0 sq mi
1382,2.105 sq mi
1383,52.909 sq mi
1384,3.055 sq mi
1385,5.092 sq mi
1386,23.597 sq mi
1387,15.205 sq mi
1388,1.336 sq mi
1389,38.507 sq mi
1390,14.386 sq mi
1391,4.083 sq mi
1392,24.922 sq mi
1393,6.251 sq mi
1394,8.259 sq mi
1395,0.397 sq mi
1396,12.167 sq mi
1397,17.155 sq mi
1398,77.609 sq mi
1399,0 sq mi
1400,22.73 sq mi
1401,7.03 sq mi
1402,0.02 sq mi
1403,9.802 sq mi
1404,17.978 sq mi
1405,9.31 sq mi
1406,0 sq mi
1407,0.036 sq mi
1408,3.551 sq mi
1409,24.587 sq mi
1410,0 sq mi
1411,8.793 sq mi
1412,18.309 sq mi
1413,0 sq mi
1414,8.641 sq mi
1415,0.013 sq mi
1416,172.881 sq mi
1417,11.712 sq mi
1418,65.138 sq mi
1419,206.327 sq mi
1420,11.986 sq mi
1421,0.019 sq mi
1422,73.617 sq mi
1423,105.706 sq mi
1424,55.467 sq mi
1425,7.193 sq mi
1426,56.913 sq mi
1427,11.014 sq mi
1428,0.076 sq mi
1429,2.235 sq mi
1430,68.78 sq mi
1431,1.583 sq mi
1432,0 sq mi
1433,0.218 sq mi
1434,0.559 sq mi
1435,100.968 sq mi
1436,73.077 sq mi
1437,57.207 sq mi
1438,18.374 sq mi
1439,16.723 sq mi
1440,129.453 sq mi
1441,3.523 sq mi
1442,7.094 sq mi
1443,9.091 sq mi
1444,6.534 sq mi
1445,8.989 sq mi
1446,10.963 sq mi
1447,2.234 sq mi
1448,0.159 sq mi
1449,0.386 sq mi
1450,0.071 sq mi
1451,3.608 sq mi
1452,14.551 sq mi
1453,4.549 sq mi
1454,15.71 sq mi
1455,0.501 sq mi
1456,8.407 sq mi
1457,1.815 sq mi
1458,0.754 sq mi
1459,6.081 sq mi
1460,9.31 sq mi
1461,2.194 sq mi
1462,24.317 sq mi
1463,36.59 sq mi
1464,0.093 sq mi
1465,4.447 sq mi
1466,8.567 sq mi
1467,0.756 sq mi
1468,36.947 sq mi
1469,151.049 sq mi
1470,0 sq mi
1471,137.644 sq mi
1472,7.441 sq mi
1473,32.435 sq mi
1474,2.6 sq mi
1475,103.502 sq mi
1476,8.964 sq mi
1477,5.182 sq mi
1478,300.861 sq mi
1479,0.287 sq mi
1480,40.039 sq mi
1481,82.669 sq mi
1482,5.349 sq mi
1483,9.288 sq mi
1484,0.048 sq mi
1485,8.86 sq mi
1486,3.903 sq mi
1487,5.352 sq mi
1488,65.592 sq mi
1489,191.851 sq mi
1490,114.3 sq mi
1491,145.545 sq mi
1492,9.082 sq mi
1493,50.656 sq mi
1494,5.151 sq mi
1495,83.039 sq mi
1496,77.948 sq mi
1497,29.472 sq mi
1498,41.189 sq mi
1499,73.277 sq mi
1500,0.172 sq mi
1501,129.319 sq mi
1502,17.29 sq mi
1503,1.388 sq mi
1504,0.795 sq mi
1505,1.29 sq mi
1506,0 sq mi
1507,12.766 sq mi
1508,6.151 sq mi
1509,3.604 sq mi
1510,4.099 sq mi
1511,3.104 sq mi
1512,4.172 sq mi
1513,3.013 sq mi
1514,0.109 sq mi
1515,135.419 sq mi
1516,0.688 sq mi
1517,0.223 sq mi
1518,3.228 sq mi
1519,2.637 sq mi
1520,76.288 sq mi
1521,41.266 sq mi
1522,1.6 sq mi
1523,0.003 sq mi
1524,0.108 sq mi
1525,464.977 sq mi
1526,65.682 sq mi
1527,85.817 sq mi
1528,0.05 sq mi
1529,34.15 sq mi
1530,7.245 sq mi
1531,20.83 sq mi
1532,9.644 sq mi
1533,4.59 sq mi
1534,60.851 sq mi
1535,0.162 sq mi
1536,1.525 sq mi
1537,0.428 sq mi
1538,0 sq mi
1539,1.494 sq mi
1540,3.872 sq mi
1541,8.15 sq mi
1542,186.729 sq mi
1543,2.997 sq mi
1544,0 sq mi
1545,29.43 sq mi
1546,1.733 sq mi
1547,0.249 sq mi
1548,6.263 sq mi
1549,90.004 sq mi
1550,0.004 sq mi
1551,0.165 sq mi
1552,129.101 sq mi
1553,0.445 sq mi
1554,0.012 sq mi
1555,1.046 sq mi
1556,11.756 sq mi
1557,0.016 sq mi
1558,0 sq mi
1559,0.267 sq mi
1560,0.484 sq mi
1561,71.689 sq mi
1562,0.001 sq mi
1563,4.194 sq mi
1564,1.546 sq mi
1565,2.521 sq mi
1566,6.482 sq mi
1567,0 sq mi
1568,11.734 sq mi
1569,0.801 sq mi
1570,59.253 sq mi
1571,12.251 sq mi
1572,0.753 sq mi
1573,5.475 sq mi
1574,0.128 sq mi
1575,0 sq mi
1576,6.577 sq mi
1577,0 sq mi
1578,239.432 sq mi
1579,13.61 sq mi
1580,37.54 sq mi
1581,8.014 sq mi
1582,5.911 sq mi
1583,14.133 sq mi
1584,37.908 sq mi
1585,1.061 sq mi
1586,4.617 sq mi
1587,0.549 sq mi
1588,0.743 sq mi
1589,94.765 sq mi
1590,36.758 sq mi
1591,221.872 sq mi
1592,189.065 sq mi
1593,95.633 sq mi
1594,138.58 sq mi
1595,0.018 sq mi
1596,59.859 sq mi
1597,7.963 sq mi
1598,12.637 sq mi
1599,0.67 sq mi
1600,0 sq mi
1601,33.156 sq mi
1602,3.694 sq mi
1603,92.394 sq mi
1604,92.405 sq mi
1605,12.869 sq mi
1606,2.819 sq mi
1607,0 sq mi
1608,1.691 sq mi
1609,11.723 sq mi
1610,1.482 sq mi
1611,0.601 sq mi
1612,106.177 sq mi
1613,0.175 sq mi
1614,6.813 sq mi
1615,0.738 sq mi
1616,5.293 sq mi
1617,0.008 sq mi
1618,1.507 sq mi
1619,0.956 sq mi
1620,7.683 sq mi
1621,70.639 sq mi
1622,4.712 sq mi
1623,0.176 sq mi
1624,1.421 sq mi
1625,2.819 sq mi
1626,2.24 sq mi
1627,0.003 sq mi
1628,1.118 sq mi
1629,0 sq mi
1630,6.201 sq mi
1631,5.734 sq mi
1632,0 sq mi
1633,0.404 sq mi
1634,40.763 sq mi
1635,17.609 sq mi
1636,66.919 sq mi
1637,75.631 sq mi
1638,0 sq mi
1639,85.37 sq mi
1640,142.181 sq mi
1641,7.119 sq mi
1642,6.66 sq mi
1643,5.042 sq mi
1644,20.401 sq mi
1645,102.817 sq mi
1646,137.533 sq mi
1647,0.36 sq mi
1648,1.694 sq mi
1649,1.411 sq mi
1650,3.768 sq mi
1651,5.319 sq mi
1652,91.176 sq mi
1653,6.421 sq mi
1654,0.369 sq mi
1655,0.088 sq mi
1656,0.278 sq mi
1657,24.794 sq mi
1658,25.81 sq mi
1659,0 sq mi
1660,6.758 sq mi
1661,6.72 sq mi
1662,0.092 sq mi
1663,0.545 sq mi
1664,2.722 sq mi
1665,0.023 sq mi
1666,0 sq mi
1667,2.402 sq mi
1668,9.358 sq mi
1669,7.75 sq mi
1670,15.434 sq mi
1671,104.961 sq mi
1672,5.177 sq mi
1673,17.783 sq mi
1674,28.975 sq mi
1675,60.666 sq mi
1676,6.823 sq mi
1677,0 sq mi
1678,7.025 sq mi
1679,0.496 sq mi
1680,0 sq mi
1681,0.591 sq mi
1682,3.928 sq mi
1683,9.085 sq mi
1684,9.392 sq mi
1685,0.044 sq mi
1686,186.503 sq mi
1687,55.517 sq mi
1688,87.857 sq mi
1689,8.491 sq mi
1690,0.223 sq mi
1691,6.244 sq mi
1692,9.035 sq mi
1693,0.155 sq mi
1694,5.298 sq mi
1695,62.834 sq mi
1696,20.538 sq mi
1697,0.975 sq mi
1698,1.247 sq mi
1699,129.118 sq mi
1700,4.669 sq mi
1701,39.647 sq mi
1702,2.418 sq mi
1703,0.46 sq mi
1704,0 sq mi
1705,7.531 sq mi
1706,293.614 sq mi
1707,165.886 sq mi
1708,18.942 sq mi
1709,8.457 sq mi
1710,13.938 sq mi
1711,3.007 sq mi
1712,0.217 sq mi
1713,6.498 sq mi
1714,2.51 sq mi
1715,216.065 sq mi
1716,16.189 sq mi
1717,0.136 sq mi
1718,29.522 sq mi
1719,7.263 sq mi
1720,0.044 sq mi
1721,2.178 sq mi
1722,0.593 sq mi
1723,44.597 sq mi
1724,78.177 sq mi
1725,0 sq mi
1726,0.447 sq mi
1727,0.107 sq mi
1728,8.081 sq mi
1729,45.2 sq mi
1730,0.005 sq mi
1731,9.555 sq mi
1732,7.51 sq mi
1733,74.345 sq mi
1734,54.259 sq mi
1735,0.008 sq mi
1736,25.676 sq mi
1737,15.842 sq mi
1738,3.718 sq mi
1739,75.037 sq mi
1740,104.001 sq mi
1741,0.296 sq mi
1742,90.605 sq mi
1743,7.02 sq mi
1744,10.468 sq mi
1745,47.997 sq mi
1746,7.57 sq mi
1747,158.794 sq mi
1748,0 sq mi
1749,55.775 sq mi
1750,26.85 sq mi
1751,0 sq mi
1752,0.012 sq mi
1753,6.029 sq mi
1754,20.893 sq mi
1755,69.7 sq mi
1756,0 sq mi
1757,21.562 sq mi
1758,1.52 sq mi
1759,24.883 sq mi
1760,0.868 sq mi
1761,8.277 sq mi
1762,85.532 sq mi
1763,38.529 sq mi
1764,1.085 sq mi
1765,0 sq mi
1766,157.433 sq mi
1767,2.78 sq mi
1768,6.606 sq mi
1769,19.428 sq mi
1770,10.431 sq mi
1771,0.76 sq mi
1772,9.598 sq mi
1773,2.291 sq mi
1774,4.784 sq mi
1775,0.131 sq mi
1776,11.306 sq mi
1777,5.025 sq mi
1778,131.773 sq mi
1779,6.524 sq mi
1780,15.891 sq mi
1781,17.662 sq mi
1782,0 sq mi
1783,0 sq mi
1784,1.97 sq mi
1785,0 sq mi
1786,1.218 sq mi
1787,6.806 sq mi
1788,251.6 sq mi
1789,0 sq mi
1790,2.314 sq mi
1791,0.645 sq mi
1792,6.91 sq mi
1793,9.937 sq mi
1794,1.425 sq mi
1795,6.289 sq mi
1796,18.806 sq mi
1797,0.557 sq mi
1798,15.886 sq mi
1799,1.426 sq mi
1800,0.065 sq mi
1801,7.816 sq mi
1802,0.397 sq mi
1803,0 sq mi
1804,0.109 sq mi
1805,5.117 sq mi
1806,0.038 sq mi
1807,7.693 sq mi
1808,0 sq mi
1809,0 sq mi
1810,0 sq mi
1811,0 sq mi
1812,9.475 sq mi
1813,3.794 sq mi
1814,250.675 sq mi
1815,2.589 sq mi
1816,0.681 sq mi
1817,67.763 sq mi
1818,4.047 sq mi
1819,15.58 sq mi
1820,5.272 sq mi
1821,3.829 sq mi
1822,20.786 sq mi
1823,5.596 sq mi
1824,0.052 sq mi
1825,0.008 sq mi
1826,11.105 sq mi
1827,4.181 sq mi
1828,2.93 sq mi
1829,2.325 sq mi
1830,2.488 sq mi
1831,2.533 sq mi
1832,118.424 sq mi
1833,4.216 sq mi
1834,8.806 sq mi
1835,2.671 sq mi
1836,13.019 sq mi
1837,2.669 sq mi
1838,452.114 sq mi
1839,0 sq mi
1840,13.078 sq mi
1841,22.476 sq mi
1842,58.832 sq mi
1843,0.226 sq mi
1844,0.815 sq mi
1845,23.71 sq mi
1846,4.252 sq mi
1847,1.814 sq mi
1848,2.614 sq mi
1849,0.024 sq mi
1850,5.473 sq mi
1851,5.745 sq mi
1852,6.725 sq mi
1853,0.363 sq mi
1854,405.817 sq mi
1855,0.949 sq mi
1856,7.6 sq mi
1857,63.827 sq mi
1858,0.665 sq mi
1859,8.671 sq mi
1860,0 sq mi
1861,64.101 sq mi
1862,3.632 sq mi
1863,10.935 sq mi
1864,0.722 sq mi
1865,26.07 sq mi
1866,51.484 sq mi
1867,0.002 sq mi
1868,68.689 sq mi
1869,23.251 sq mi
1870,5.998 sq mi
1871,6.497 sq mi
1872,0 sq mi
1873,0.098 sq mi
1874,12.429 sq mi
1875,1.726 sq mi
1876,0.558 sq mi
1877,5.563 sq mi
1878,2.953 sq mi
1879,5.35 sq mi
1880,177.023 sq mi
1881,8.878 sq mi
1882,0.091 sq mi
1883,15.57 sq mi
1884,2.604 sq mi
1885,43.878 sq mi
1886,1.145 sq mi
1887,1.268 sq mi
1888,0 sq mi
1889,0.014 sq mi
1890,271.834 sq mi
1891,42.55 sq mi
1892,3.407 sq mi
1893,0.022 sq mi
1894,1.116 sq mi
1895,5.571 sq mi
1896,0 sq mi
1897,5.776 sq mi
1898,35.355 sq mi
1899,0 sq mi
1900,4.378 sq mi
1901,2.453 sq mi
1902,0.322 sq mi
1903,95.746 sq mi
1904,9.752 sq mi
1905,15.162 sq mi
1906,25.835 sq mi
1907,8.974 sq mi
1908,0.68 sq mi
1909,0 sq mi
1910,4.136 sq mi
1911,2.549 sq mi
1912,9.777 sq mi
1913,0.053 sq mi
1914,50.474 sq mi
1915,0.023 sq mi
1916,10.565 sq mi
1917,0.344 sq mi
1918,0.025 sq mi
1919,103.973 sq mi
1920,0.453 sq mi
1921,0 sq mi
1922,0.43 sq mi
1923,166.162 sq mi
1924,24.396 sq mi
1925,0.288 sq mi
1926,70.321 sq mi
1927,12.395 sq mi
1928,18.377 sq mi
1929,10.642 sq mi
1930,10.361 sq mi
1931,107.891 sq mi
1932,27.946 sq mi
1933,15.259 sq mi
1934,0 sq mi
1935,14.624 sq mi
1936,32.197 sq mi
1937,0.016 sq mi
1938,0 sq mi
1939,30.776 sq mi
1940,52.721 sq mi
1941,0 sq mi
1942,0.3 sq mi
1943,16.951 sq mi
1944,26.009 sq mi
1945,0.185 sq mi
1946,0.12 sq mi
1947,0.015 sq mi
1948,2.542 sq mi
1949,126.753 sq mi
1950,4.928 sq mi
1951,52.961 sq mi
1952,14.083 sq mi
1953,0.038 sq mi
1954,0.638 sq mi
1955,71.586 sq mi
1956,27.024 sq mi
1957,131.29 sq mi
1958,245.588 sq mi
1959,6.512 sq mi
1960,21.297 sq mi
1961,3.036 sq mi
1962,106.869 sq mi
1963,0.062 sq mi
1964,0.223 sq mi
1965,16.572 sq mi
1966,0 sq mi
1967,0 sq mi
1968,17.486 sq mi
1969,0.09 sq mi
1970,15.665 sq mi
1971,6.112 sq mi
1972,13.865 sq mi
1973,0.031 sq mi
1974,1.091 sq mi
1975,0.572 sq mi
1976,4.088 sq mi
1977,0.032 sq mi
1978,5.061 sq mi
1979,0.04 sq mi
1980,0.015 sq mi
1981,0.036 sq mi
1982,0.028 sq mi
1983,1.113 sq mi
1984,1.084 sq mi
1985,3.016 sq mi
1986,205.853 sq mi
1987,10.56 sq mi
1988,1.68 sq mi
1989,21.054 sq mi
1990,28.176 sq mi
1991,209.894 sq mi
1992,13.176 sq mi
1993,0 sq mi
1994,0.213 sq mi
1995,2.407 sq mi
1996,10.159 sq mi
1997,7.355 sq mi
1998,43.669 sq mi
1999,1.712 sq mi
2000,8.635 sq mi
2001,0.036 sq mi
2002,58.676 sq mi
2003,385.497 sq mi
2004,0 sq mi
2005,5.462 sq mi
2006,22.187 sq mi
2007,28.9 sq mi
2008,7.094 sq mi
2009,5.378 sq mi
2010,12.76 sq mi
2011,0.012 sq mi
2012,5.66 sq mi
2013,8.165 sq mi
2014,1.524 sq mi
2015,1 sq mi
2016,56.487 sq mi
2017,18.756 sq mi
2018,38.996 sq mi
2019,3.001 sq mi
2020,139.264 sq mi
2021,9.958 sq mi
2022,0.013 sq mi
2023,4.727 sq mi
2024,0.109 sq mi
2025,16.213 sq mi
2026,9.208 sq mi
2027,0.009 sq mi
2028,6.507 sq mi
2029,16.972 sq mi
2030,4.307 sq mi
2031,8.922 sq mi
2032,4.51 sq mi
2033,34.428 sq mi
2034,6.169 sq mi
2035,3.29 sq mi
2036,2.295 sq mi
2037,10.007 sq mi
2038,5.133 sq mi
2039,0.032 sq mi
2040,5.498 sq mi
2041,5.184 sq mi
2042,16.851 sq mi
2043,22.177 sq mi
2044,3.282 sq mi
2045,3.583 sq mi
2046,6.807 sq mi
2047,0.888 sq mi
2048,6.483 sq mi
2049,0.861 sq mi
2050,2.617 sq mi
2051,1.691 sq mi
2052,1.015 sq mi
2053,0 sq mi
2054,0.045 sq mi
2055,0.819 sq mi
2056,0.131 sq mi
2057,145.942 sq mi
2058,39.11 sq mi
2059,212.491 sq mi
2060,26.335 sq mi
2061,28.362 sq mi
2062,0.737 sq mi
2063,0.226 sq mi
2064,0.302 sq mi
2065,26.713 sq mi
2066,0.185 sq mi
2067,49.589 sq mi
2068,0.036 sq mi
2069,5.47 sq mi
2070,11.364 sq mi
2071,18.244 sq mi
2072,12.759 sq mi
2073,0 sq mi
2074,116.472 sq mi
2075,11.217 sq mi
2076,25.542 sq mi
2077,11.662 sq mi
2078,0.22 sq mi
2079,0.177 sq mi
2080,6.727 sq mi
2081,1.942 sq mi
2082,0.142 sq mi
2083,22.011 sq mi
2084,14.121 sq mi
2085,67.416 sq mi
2086,15.145 sq mi
2087,0 sq mi
2088,11.658 sq mi
2089,4.173 sq mi
2090,125.57 sq mi
2091,7.562 sq mi
2092,6.682 sq mi
2093,72.845 sq mi
2094,4.012 sq mi
2095,0.634 sq mi
2096,47.748 sq mi
2097,6.536 sq mi
2098,0.872 sq mi
2099,6.611 sq mi
2100,19.682 sq mi
2101,8.29 sq mi
2102,0.644 sq mi
2103,4.284 sq mi
2104,0.104 sq mi
2105,0 sq mi
2106,12.703 sq mi
2107,0.014 sq mi
2108,21.727 sq mi
2109,0.28 sq mi
2110,0 sq mi
2111,12.074 sq mi
2112,0.615 sq mi
2113,229.018 sq mi
2114,0.087 sq mi
2115,32.53 sq mi
2116,19.447 sq mi
2117,6.537 sq mi
2118,27.925 sq mi
2119,0.037 sq mi
2120,0.183 sq mi
2121,3.131 sq mi
2122,53.373 sq mi
2123,0.897 sq mi
2124,6.237 sq mi
2125,8.784 sq mi
2126,55.101 sq mi
2127,497.865 sq mi
2128,156.259 sq mi
2129,0 sq mi
2130,144.251 sq mi
2131,53.847 sq mi
2132,127.977 sq mi
2133,341.981 sq mi
2134,4.717 sq mi
2135,23.241 sq mi
2136,0.071 sq mi
2137,154.117 sq mi
2138,1.015 sq mi
2139,49.155 sq mi
2140,0.676 sq mi
2141,0.902 sq mi
2142,204.428 sq mi
2143,217.595 sq mi
2144,14.486 sq mi
2145,1.434 sq mi
2146,5.808 sq mi
2147,3.835 sq mi
2148,0.008 sq mi
2149,2.385 sq mi
2150,0.191 sq mi
2151,9.284 sq mi
2152,2.641 sq mi
2153,12.458 sq mi
2154,4.728 sq mi
2155,1.238 sq mi
2156,1.26 sq mi
2157,0 sq mi
2158,0 sq mi
2159,0 sq mi
2160,112.946 sq mi
2161,1.712 sq mi
2162,48.474 sq mi
2163,60.777 sq mi
2164,0.782 sq mi
2165,124.24 sq mi
2166,2.518 sq mi
2167,21.712 sq mi
2168,5.083 sq mi
2169,58.955 sq mi
2170,4.074 sq mi
2171,0.42 sq mi
2172,0.064 sq mi
2173,283.943 sq mi
2174,0.917 sq mi
2175,0 sq mi
2176,36.707 sq mi
2177,94.103 sq mi
2178,1.49 sq mi
2179,318.569 sq mi
2180,0.386 sq mi
2181,42.834 sq mi
2182,86.933 sq mi
2183,4.887 sq mi
2184,0 sq mi
2185,10.815 sq mi
2186,0.029 sq mi
2187,77.947 sq mi
2188,0 sq mi
2189,0.156 sq mi
2190,217.574 sq mi
2191,0.362 sq mi
2192,0.43 sq mi
2193,77.104 sq mi
2194,11.424 sq mi
2195,3.768 sq mi
2196,1.792 sq mi
2197,4.26 sq mi
2198,6.674 sq mi
2199,1.688 sq mi
2200,25.436 sq mi
2201,92.408 sq mi
2202,3.318 sq mi
2203,14.446 sq mi
2204,169.881 sq mi
2205,7.724 sq mi
2206,0.21 sq mi
2207,113.149 sq mi
2208,13.622 sq mi
2209,3.87 sq mi
2210,7.156 sq mi
2211,146.404 sq mi
2212,162.75 sq mi
2213,3.323 sq mi
2214,1.69 sq mi
2215,6.598 sq mi
2216,0.309 sq mi
2217,0.099 sq mi
2218,3.265 sq mi
2219,4.645 sq mi
2220,0.005 sq mi
2221,3.463 sq mi
2222,0.585 sq mi
2223,0 sq mi
2224,10.699 sq mi
2225,6.556 sq mi
2226,12.536 sq mi
2227,0 sq mi
2228,5.712 sq mi
2229,0.018 sq mi
2230,5.242 sq mi
2231,20.153 sq mi
2232,41.329 sq mi
2233,69.606 sq mi
2234,48.585 sq mi
2235,2.047 sq mi
2236,16.217 sq mi
2237,30.617 sq mi
2238,78.511 sq mi
2239,5.86 sq mi
2240,15.883 sq mi
2241,6.617 sq mi
2242,9.852 sq mi
2243,9.01 sq mi
2244,2.646 sq mi
2245,1.282 sq mi
2246,11.856 sq mi
2247,2.27 sq mi
2248,35.843 sq mi
2249,2.667 sq mi
2250,10.192 sq mi
2251,214.724 sq mi
2252,25.934 sq mi
2253,7.631 sq mi
2254,4.547 sq mi
2255,0.663 sq mi
2256,0 sq mi
2257,5.357 sq mi
2258,0 sq mi
2259,0.517 sq mi
2260,13.423 sq mi
2261,0.79 sq mi
2262,20.044 sq mi
2263,1.587 sq mi
2264,26.157 sq mi
2265,474.819 sq mi
2266,1.087 sq mi
2267,7.027 sq mi
2268,0.54 sq mi
2269,1.788 sq mi
2270,1.351 sq mi
2271,0 sq mi
2272,0.492 sq mi
2273,21.237 sq mi
2274,18.597 sq mi
2275,0.007 sq mi
2276,1.127 sq mi
2277,0.441 sq mi
2278,1.159 sq mi
2279,7.705 sq mi
2280,10.217 sq mi
2281,0 sq mi
2282,9.727 sq mi
2283,14.077 sq mi
2284,0.041 sq mi
2285,4.457 sq mi
2286,0.649 sq mi
2287,0.306 sq mi
2288,31.023 sq mi
2289,5.439 sq mi
2290,1.004 sq mi
2291,0.101 sq mi
2292,0.662 sq mi
2293,1.009 sq mi
2294,0 sq mi
2295,32.236 sq mi
2296,3.763 sq mi
2297,11.998 sq mi
2298,4.195 sq mi
2299,1.672 sq mi
2300,9.341 sq mi
2301,0 sq mi
2302,4.725 sq mi
2303,23.409 sq mi
2304,6.819 sq mi
2305,32.446 sq mi
2306,11.624 sq mi
2307,5.881 sq mi
2308,167.687 sq mi
2309,8.186 sq mi
2310,6.657 sq mi
2311,117.441 sq mi
2312,8.61 sq mi
2313,1.555 sq mi
2314,23.519 sq mi
2315,12.715 sq mi
2316,68.814 sq mi
2317,0.014 sq mi
2318,112.07 sq mi
2319,1.631 sq mi
2320,18.531 sq mi
2321,12.683 sq mi
2322,6.364 sq mi
2323,75.217 sq mi
2324,6.768 sq mi
2325,14.969 sq mi
2326,0.267 sq mi
2327,0 sq mi
2328,10.227 sq mi
2329,73.853 sq mi
2330,16.567 sq mi
2331,0 sq mi
2332,1.192 sq mi
2333,5.911 sq mi
2334,0.629 sq mi
2335,15.395 sq mi
2336,3.233 sq mi
2337,0.059 sq mi
2338,148.248 sq mi
2339,39.752 sq mi
2340,98.695 sq mi
2341,1.533 sq mi
2342,13.012 sq mi
2343,1.708 sq mi
2344,3.333 sq mi
2345,6.593 sq mi
2346,21.165 sq mi
2347,15.395 sq mi
2348,4.292 sq mi
2349,195.6 sq mi
2350,3.456 sq mi
2351,16.081 sq mi
2352,0 sq mi
2353,6.976 sq mi
2354,1.729 sq mi
2355,0.224 sq mi
2356,0.175 sq mi
2357,0 sq mi
2358,65.805 sq mi
2359,3.048 sq mi
2360,0.412 sq mi
2361,0.07 sq mi
2362,15.031 sq mi
2363,3.304 sq mi
2364,1.69 sq mi
2365,12.992 sq mi
2366,0.437 sq mi
2367,0.593 sq mi
2368,5.317 sq mi
2369,9.569 sq mi
2370,10.298 sq mi
2371,73.5 sq mi
2372,5.257 sq mi
2373,41.473 sq mi
2374,8.195 sq mi
2375,53.332 sq mi
2376,17.805 sq mi
2377,40.777 sq mi
2378,261.969 sq mi
2379,0.044 sq mi
2380,118.158 sq mi
2381,5.266 sq mi
2382,10.163 sq mi
2383,4.042 sq mi
2384,15.965 sq mi
2385,46.725 sq mi
2386,1.795 sq mi
2387,0.529 sq mi
2388,0 sq mi
2389,8.769 sq mi
2390,7.699 sq mi
2391,909.618 sq mi
2392,56.113 sq mi
2393,52.006 sq mi
2394,17.961 sq mi
2395,0.417 sq mi
2396,3.558 sq mi
2397,49.226 sq mi
2398,111.555 sq mi
2399,11.756 sq mi
2400,0.002 sq mi
2401,2.489 sq mi
2402,2.878 sq mi
2403,77.139 sq mi
2404,1.471 sq mi
2405,0.888 sq mi
2406,1.316 sq mi
2407,0.039 sq mi
2408,0.161 sq mi
2409,0.017 sq mi
2410,13.771 sq mi
2411,4.751 sq mi
2412,0.41 sq mi
2413,0 sq mi
2414,4.875 sq mi
2415,0 sq mi
2416,0.185 sq mi
2417,7.895 sq mi
2418,0.064 sq mi
2419,0 sq mi
2420,7.769 sq mi
2421,0 sq mi
2422,69.311 sq mi
2423,78.991 sq mi
2424,48.799 sq mi
2425,0 sq mi
2426,72.498 sq mi
2427,0.045 sq mi
2428,97.444 sq mi
2429,198.347 sq mi
2430,3.361 sq mi
2431,3.97 sq mi
2432,0 sq mi
2433,0.046 sq mi
2434,0.426 sq mi
2435,9.363 sq mi
2436,0.158 sq mi
2437,0.014 sq mi
2438,0.063 sq mi
2439,2.774 sq mi
2440,2.094 sq mi
2441,2.64 sq mi
2442,1.308 sq mi
2443,2.435 sq mi
2444,11.193 sq mi
2445,12.421 sq mi
2446,23.997 sq mi
2447,0.033 sq mi
2448,5.72 sq mi
2449,0.353 sq mi
2450,45.575 sq mi
2451,39.448 sq mi
2452,9.543 sq mi
2453,5.115 sq mi
2454,1388.518 sq mi
2455,8.573 sq mi
2456,5.696 sq mi
2457,8.027 sq mi
2458,7.944 sq mi
2459,3.62 sq mi
2460,0 sq mi
2461,0.382 sq mi
2462,1.496 sq mi
2463,6.938 sq mi
2464,0.794 sq mi
2465,14.484 sq mi
2466,5.654 sq mi
2467,3.354 sq mi
2468,2.213 sq mi
2469,0.001 sq mi
2470,0 sq mi
2471,0.436 sq mi
2472,176.767 sq mi
2473,17.448 sq mi
2474,0.496 sq mi
2475,0.493 sq mi
2476,0 sq mi
2477,5.902 sq mi
2478,4.172 sq mi
2479,13.778 sq mi
2480,17.466 sq mi
