28301 is 0.14 sq mi
93292 is 108.646 sq mi
32174 is 123.42 sq mi
75206 is 4.256 sq mi
53072 is 4.16 sq mi
40962 is 371.039 sq mi
48094 is 17.522 sq mi
49404 is 0.768 sq mi
02920 is 9.182 sq mi
02129 is 1.348 sq mi
49247 is 85.532 sq mi
48120 is 3.187 sq mi
60607 is 2.32 sq mi
48658 is 81.454 sq mi
46227 is 16.754 sq mi
60613 is 0.43 sq mi
27517 is 45.967 sq mi
37684 is 0 sq mi
48381 is 0.76 sq mi
30067 is 14.805 sq mi
60202 is 3.055 sq mi
95135 is 30.59 sq mi
48301 is 0.218 sq mi
55405 is 2.774 sq mi
58104 is 28.649 sq mi
66202 is 0.013 sq mi
48214 is 5.025 sq mi
49677 is 131.773 sq mi
74014 is 1.498 sq mi
52002 is 28.869 sq mi
48122 is 2.724 sq mi
49653 is 27.811 sq mi
11570 is 0.085 sq mi
60139 is 5.55 sq mi
48221 is 5.452 sq mi
33155 is 0.558 sq mi
09464 is 0 sq mi
45220 is 0.023 sq mi
14221 is 22.993 sq mi
85310 is 9.115 sq mi
53222 is 0.004 sq mi
80260 is 4.795 sq mi
06032 is 0.595 sq mi
06032 is 0.595 sq mi
48653 is 251.6 sq mi
01460 is 0.997 sq mi
84128 is 0 sq mi
48141 is 6.253 sq mi
48550 is 0 sq mi
48553 is 0 sq mi
49329 is 81.658 sq mi
60605 is 1.245 sq mi
45653 is 46.584 sq mi
48216 is 2.219 sq mi
35233 is 1.68 sq mi
28306 is 0.959 sq mi
98402 is 0.942 sq mi
46074 is 36.096 sq mi
54843 is 60.623 sq mi
02125 is 2.133 sq mi
77541 is 118.066 sq mi
19067 is 2.476 sq mi
52241 is 11.88 sq mi
32610 is 0 sq mi
36116 is 0.663 sq mi
48006 is 0.374 sq mi
48097 is 0.557 sq mi
44514 is 21.556 sq mi
33637 is 7.765 sq mi
60015 is 13.528 sq mi
22182 is 11.76 sq mi
72223 is 59.901 sq mi
29492 is 49.742 sq mi
02140 is 0.021 sq mi
96707 is 3.035 sq mi
07310 is 0.615 sq mi
07310 is 0.615 sq mi
07834 is 12.265 sq mi
29403 is 2.113 sq mi
44113 is 3.829 sq mi
44095 is 9.075 sq mi
89128 is 5.998 sq mi
48210 is 5.042 sq mi
33569 is 14.527 sq mi
80550 is 54.477 sq mi
06510 is 0 sq mi
06510 is 0 sq mi
44145 is 15.926 sq mi
27516 is 92.891 sq mi
08103 is 2.157 sq mi
08103 is 2.157 sq mi
11040 is 0.028 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03755 is 36.101 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03781 is 47.221 sq mi
03756 is 0 sq mi
03756 is 0 sq mi
03766 is 31.773 sq mi
03756 is 0 sq mi
40536 is 0 sq mi
19104 is 0.128 sq mi
08544 is 0 sq mi
08540 is 1.012 sq mi
02215 is 0.108 sq mi
71103 is 3.794 sq mi
78028 is 250.675 sq mi
70006 is 2.589 sq mi
70112 is 0.872 sq mi
56278 is 128.686 sq mi
02903 is 1.793 sq mi
02903 is 1.793 sq mi
72205 is 7.816 sq mi
60659 is 2.027 sq mi
33803 is 15.58 sq mi
60513 is 3.157 sq mi
45804 is 21.729 sq mi
53581 is 0.108 sq mi
37830 is 84.766 sq mi
93436 is 0.799 sq mi
68131 is 2.035 sq mi
20859 is 0 sq mi
49286 is 59.653 sq mi
45840 is 167.687 sq mi
07030 is 0 sq mi
30501 is 2.671 sq mi
48850 is 80.758 sq mi
20147 is 19.874 sq mi
20853 is 9.01 sq mi
59901 is 452.114 sq mi
30342 is 0.071 sq mi
55113 is 14.924 sq mi
50023 is 22.142 sq mi
22192 is 18.545 sq mi
48134 is 17.919 sq mi
15801 is 64.641 sq mi
31533 is 63.827 sq mi
61858 is 28.789 sq mi
30188 is 43.967 sq mi
48670 is 0 sq mi
54308 is 0 sq mi
95138 is 26.07 sq mi
60465 is 4.748 sq mi
49057 is 51.484 sq mi
80909 is 0.002 sq mi
