,0
1330,2.094 sq mi
1331,2.64 sq mi
1332,1.308 sq mi
1333,2.435 sq mi
1334,11.193 sq mi
1335,12.421 sq mi
1336,23.997 sq mi
1337,0.033 sq mi
1338,5.72 sq mi
1339,0.353 sq mi
1340,45.575 sq mi
1341,39.448 sq mi
1342,9.543 sq mi
1343,5.115 sq mi
1344,1388.518 sq mi
1345,8.573 sq mi
1346,5.696 sq mi
1347,8.027 sq mi
1348,Not found
1349,7.944 sq mi
1350,3.62 sq mi
1351,Not found
1352,Not found
1353,0 sq mi
1354,0.382 sq mi
1355,1.496 sq mi
1356,6.938 sq mi
1357,0.794 sq mi
1358,14.484 sq mi
1359,5.654 sq mi
1360,3.354 sq mi
1361,Not found
1362,2.213 sq mi
1363,0.001 sq mi
1364,0 sq mi
1365,0.436 sq mi
1366,176.767 sq mi
1367,17.448 sq mi
1368,0.496 sq mi
1369,0.493 sq mi
1370,Not found
1371,0 sq mi
1372,5.902 sq mi
1373,4.172 sq mi
1374,13.778 sq mi
1375,17.466 sq mi
1376,Not found
1377,62.559 sq mi
1378,0.006 sq mi
1379,3.878 sq mi
1380,5.385 sq mi
1381,10.771 sq mi
1382,16.869 sq mi
1383,11.71 sq mi
1384,Not found
1385,128.269 sq mi
1386,4.433 sq mi
1387,0.059 sq mi
1388,1.136 sq mi
1389,0 sq mi
1390,0 sq mi
1391,62.781 sq mi
1392,0.019 sq mi
1393,10.645 sq mi
1394,6.536 sq mi
1395,108.791 sq mi
1396,4.162 sq mi
1397,13.982 sq mi
1398,0.059 sq mi
1399,13.358 sq mi
1400,0 sq mi
1401,5.059 sq mi
1402,1.125 sq mi
1403,50.595 sq mi
1404,0.092 sq mi
1405,Not found
1406,5.636 sq mi
1407,3.374 sq mi
1408,117.219 sq mi
1409,13.87 sq mi
1410,14.608 sq mi
1411,0.001 sq mi
1412,0.256 sq mi
1413,50.008 sq mi
1414,4.551 sq mi
1415,28.998 sq mi
1416,2.49 sq mi
1417,Not found
1418,0.676 sq mi
1419,0 sq mi
1420,12.344 sq mi
1421,8.283 sq mi
1422,14.452 sq mi
1423,9.362 sq mi
1424,9.373 sq mi
1425,3.234 sq mi
1426,7.04 sq mi
1427,152.237 sq mi
1428,0.011 sq mi
1429,40.306 sq mi
1430,0.001 sq mi
1431,0.009 sq mi
1432,5.128 sq mi
1433,41.062 sq mi
1434,9.031 sq mi
1435,2.034 sq mi
1436,2.706 sq mi
1437,0.492 sq mi
1438,9.002 sq mi
1439,0.255 sq mi
1440,14.835 sq mi
1441,15.285 sq mi
1442,0.374 sq mi
1443,Not found
1444,0.007 sq mi
1445,0.033 sq mi
1446,2.486 sq mi
1447,0.019 sq mi
1448,Not found
1449,7.439 sq mi
1450,0.724 sq mi
1451,Not found
1452,15.298 sq mi
1453,11.406 sq mi
1454,3.262 sq mi
1455,0.575 sq mi
1456,1.992 sq mi
1457,9.994 sq mi
1458,0.072 sq mi
1459,Not found
1460,Not found
1461,0.119 sq mi
1462,0.414 sq mi
1463,Not found
1464,0.086 sq mi
1465,7.969 sq mi
1466,1.769 sq mi
1467,0.016 sq mi
1468,72.932 sq mi
1469,0.015 sq mi
1470,0.091 sq mi
1471,2.913 sq mi
1472,0.02 sq mi
1473,0.717 sq mi
1474,125.277 sq mi
1475,265.707 sq mi
1476,Not found
1477,0.219 sq mi
1478,0.34 sq mi
1479,0.18 sq mi
1480,7.759 sq mi
1481,31.157 sq mi
1482,5.808 sq mi
1483,24.538 sq mi
1484,18.725 sq mi
1485,0.26 sq mi
1486,8.062 sq mi
1487,14.528 sq mi
1488,Not found
1489,Not found
1490,41.131 sq mi
1491,Not found
1492,7.641 sq mi
1493,0 sq mi
1494,0.61 sq mi
1495,4.122 sq mi
1496,Not found
1497,0.366 sq mi
1498,1.301 sq mi
1499,11.02 sq mi
1500,9.005 sq mi
1501,22.955 sq mi
1502,11.166 sq mi
1503,22.993 sq mi
1504,154.816 sq mi
1505,0.482 sq mi
1506,2.06 sq mi
1507,36.368 sq mi
1508,121.74 sq mi
1509,Not found
1510,Not found
1511,203.059 sq mi
1512,145.756 sq mi
1513,Not found
1514,0.048 sq mi
1515,195.736 sq mi
1516,11.136 sq mi
1517,0.001 sq mi
1518,11.618 sq mi
1519,7.113 sq mi
1520,3.662 sq mi
1521,14.801 sq mi
1522,16.49 sq mi
1523,1.99 sq mi
1524,0.129 sq mi
1525,10.116 sq mi
1526,Not found
1527,6.093 sq mi
1528,135.266 sq mi
1529,6.273 sq mi
1530,21.679 sq mi
1531,0.121 sq mi
1532,0.042 sq mi
1533,10.068 sq mi
1534,22.037 sq mi
1535,0.008 sq mi
1536,8.33 sq mi
1537,0.037 sq mi
1538,15.5 sq mi
1539,2.536 sq mi
1540,148 sq mi
1541,0.147 sq mi
1542,161.886 sq mi
1543,32.067 sq mi
1544,0 sq mi
1545,Not found
1546,60.188 sq mi
1547,0.397 sq mi
1548,11.458 sq mi
1549,1.534 sq mi
1550,0.023 sq mi
1551,0.357 sq mi
1552,0.119 sq mi
1553,20.262 sq mi
1554,5.307 sq mi
1555,24.371 sq mi
1556,113.433 sq mi
1557,24.894 sq mi
1558,57.533 sq mi
1559,Not found
1560,4.026 sq mi
1561,Not found
1562,0.105 sq mi
1563,0 sq mi
1564,Not found
1565,2.123 sq mi
1566,Not found
1567,Not found
1568,19.702 sq mi
1569,Not found
1570,84.641 sq mi
1571,0.038 sq mi
1572,2.671 sq mi
1573,0.048 sq mi
1574,0.756 sq mi
1575,114.653 sq mi
1576,57.542 sq mi
1577,Not found
1578,7.477 sq mi
1579,7.191 sq mi
1580,1142.852 sq mi
1581,4.18 sq mi
1582,15.146 sq mi
1583,462.298 sq mi
1584,Not found
1585,2.04 sq mi
1586,29.282 sq mi
1587,3.751 sq mi
1588,11.89 sq mi
1589,0.406 sq mi
1590,2.351 sq mi
1591,2.113 sq mi
1592,10.108 sq mi
1593,1.39 sq mi
1594,Not found
1595,0.658 sq mi
1596,0 sq mi
1597,2.198 sq mi
1598,52.177 sq mi
1599,11.201 sq mi
1600,16.462 sq mi
1601,6.288 sq mi
1602,21.275 sq mi
1603,0.906 sq mi
1604,7.963 sq mi
1605,129.126 sq mi
1606,119.299 sq mi
1607,Not found
1608,1.119 sq mi
1609,22.211 sq mi
1610,9.406 sq mi
1611,17.525 sq mi
1612,Not found
1613,6.418 sq mi
1614,Not found
1615,Not found
1616,0.009 sq mi
1617,27.733 sq mi
1618,Not found
1619,62.416 sq mi
1620,0.355 sq mi
1621,0.916 sq mi
1622,138.66 sq mi
1623,Not found
1624,0.267 sq mi
1625,36.645 sq mi
1626,Not found
1627,6.273 sq mi
1628,1.095 sq mi
1629,5.153 sq mi
1630,Not found
1631,2.05 sq mi
1632,74.095 sq mi
1633,3.862 sq mi
1634,1.791 sq mi
1635,4.045 sq mi
1636,45.724 sq mi
1637,0 sq mi
1638,Not found
1639,23.218 sq mi
1640,18.87 sq mi
1641,9.001 sq mi
1642,51.68 sq mi
1643,0.321 sq mi
1644,Not found
1645,Not found
1646,Not found
1647,Not found
1648,0.041 sq mi
1649,53.702 sq mi
1650,0 sq mi
1651,74.291 sq mi
1652,Not found
1653,3.402 sq mi
1654,89.127 sq mi
1655,11.532 sq mi
1656,20.35 sq mi
1657,0.022 sq mi
1658,Not found
1659,Not found
1660,67.338 sq mi
1661,Not found
1662,31.768 sq mi
1663,3.9 sq mi
1664,0 sq mi
1665,26.568 sq mi
1666,0 sq mi
1667,Not found
1668,Not found
1669,5.319 sq mi
1670,26.704 sq mi
1671,11.308 sq mi
1672,Not found
1673,0.158 sq mi
1674,0 sq mi
1675,7.349 sq mi
1676,0 sq mi
1677,0.122 sq mi
1678,2.024 sq mi
1679,0 sq mi
1680,0.034 sq mi
1681,7.7 sq mi
1682,14.526 sq mi
1683,0.148 sq mi
1684,7.246 sq mi
1685,3.504 sq mi
1686,12.93 sq mi
1687,142.159 sq mi
1688,3.811 sq mi
1689,Not found
1690,2.194 sq mi
1691,231.695 sq mi
1692,5.052 sq mi
1693,0.592 sq mi
1694,44.296 sq mi
1695,1.529 sq mi
1696,11.786 sq mi
1697,6.446 sq mi
1698,Not found
1699,63.221 sq mi
1700,39.976 sq mi
1701,20.49 sq mi
1702,0.829 sq mi
1703,8.336 sq mi
1704,4.585 sq mi
1705,1.064 sq mi
1706,1.463 sq mi
1707,8.664 sq mi
1708,Not found
1709,0 sq mi
1710,1.834 sq mi
1711,6.052 sq mi
1712,0.126 sq mi
1713,9.581 sq mi
1714,0.744 sq mi
1715,Not found
1716,0 sq mi
1717,14.863 sq mi
1718,0.007 sq mi
1719,Not found
1720,0.037 sq mi
1721,6.655 sq mi
1722,55.258 sq mi
1723,22.062 sq mi
1724,0 sq mi
1725,Not found
1726,Not found
1727,3.904 sq mi
1728,Not found
1729,Not found
1730,Not found
1731,Not found
1732,0 sq mi
1733,3.302 sq mi
1734,6.555 sq mi
1735,Not found
1736,Not found
1737,Not found
1738,Not found
1739,6.939 sq mi
1740,6.133 sq mi
1741,22.141 sq mi
1742,7.123 sq mi
1743,0.912 sq mi
1744,15.926 sq mi
1745,Not found
1746,5.002 sq mi
1747,16.878 sq mi
1748,1.77 sq mi
1749,10.561 sq mi
1750,0.45 sq mi
1751,3.052 sq mi
1752,0 sq mi
1753,64.641 sq mi
1754,6.174 sq mi
1755,0.349 sq mi
1756,4.539 sq mi
1757,Not found
1758,87.747 sq mi
1759,5.995 sq mi
1760,0.026 sq mi
1761,1.601 sq mi
1762,0.642 sq mi
1763,9.854 sq mi
1764,0.29 sq mi
1765,160.338 sq mi
1766,14.727 sq mi
1767,13.908 sq mi
1768,9.1 sq mi
1769,17.606 sq mi
1770,19.389 sq mi
1771,145.159 sq mi
1772,0.95 sq mi
1773,2.465 sq mi
1774,10.83 sq mi
1775,288.588 sq mi
1776,21.217 sq mi
1777,13.625 sq mi
1778,5.209 sq mi
1779,0 sq mi
1780,15.598 sq mi
1781,Not found
1782,10.365 sq mi
1783,2.837 sq mi
1784,Not found
1785,13.689 sq mi
1786,3.234 sq mi
1787,7.612 sq mi
1788,0.502 sq mi
1789,61.633 sq mi
1790,0.892 sq mi
1791,6.635 sq mi
1792,201.001 sq mi
1793,27.332 sq mi
1794,0 sq mi
1795,Not found
1796,1.21 sq mi
1797,99.992 sq mi
1798,3.083 sq mi
1799,Not found
1800,71.443 sq mi
1801,Not found
1802,2.087 sq mi
1803,2.551 sq mi
1804,64.893 sq mi
1805,Not found
1806,Not found
1807,63.364 sq mi
1808,2.338 sq mi
1809,12.301 sq mi
1810,17.634 sq mi
1811,Not found
1812,Not found
1813,0.005 sq mi
1814,0.455 sq mi
1815,Not found
1816,Not found
1817,0.697 sq mi
1818,32.093 sq mi
1819,5.67 sq mi
1820,0 sq mi
1821,1.124 sq mi
1822,13.635 sq mi
1823,17.327 sq mi
1824,Not found
1825,9.421 sq mi
1826,Not found
1827,Not found
1828,0.017 sq mi
1829,Not found
1830,1.121 sq mi
1831,Not found
1832,Not found
1833,4.784 sq mi
1834,17.276 sq mi
1835,Not found
1836,1.973 sq mi
1837,Not found
1838,Not found
1839,0.892 sq mi
1840,11.189 sq mi
1841,1.589 sq mi
1842,Not found
1843,13.715 sq mi
1844,Not found
1845,Not found
1846,Not found
1847,Not found
1848,Not found
1849,Not found
1850,Not found
1851,Not found
1852,Not found
1853,108.102 sq mi
1854,28.087 sq mi
1855,Not found
1856,Not found
1857,5.476 sq mi
1858,0 sq mi
1859,Not found
1860,Not found
1861,0.46 sq mi
1862,Not found
1863,38.384 sq mi
1864,6.621 sq mi
1865,16.472 sq mi
1866,0.261 sq mi
1867,8.22 sq mi
1868,0.035 sq mi
1869,3.309 sq mi
1870,7.181 sq mi
1871,0.027 sq mi
1872,Not found
1873,Not found
1874,Not found
1875,Not found
1876,2.033 sq mi
1877,Not found
1878,Not found
1879,Not found
1880,Not found
1881,Not found
1882,Not found
1883,Not found
1884,Not found
1885,Not found
1886,Not found
1887,Not found
1888,Not found
1889,0.345 sq mi
1890,124.666 sq mi
1891,11.905 sq mi
1892,5.719 sq mi
1893,12.022 sq mi
1894,2.116 sq mi
1895,1.402 sq mi
1896,10.934 sq mi
1897,14.921 sq mi
1898,12.627 sq mi
1899,1.949 sq mi
1900,15.67 sq mi
1901,0 sq mi
1902,3.27 sq mi
1903,Not found
1904,Not found
1905,0 sq mi
1906,Not found
1907,Not found
1908,Not found
1909,7.4 sq mi
1910,0.07 sq mi
1911,169.877 sq mi
1912,60.245 sq mi
1913,13.522 sq mi
1914,364.348 sq mi
1915,0 sq mi
1916,9.174 sq mi
1917,51.92 sq mi
1918,0.453 sq mi
1919,Not found
1920,Not found
1921,8.001 sq mi
1922,87.563 sq mi
1923,0.891 sq mi
1924,7.651 sq mi
1925,Not found
1926,Not found
1927,Not found
1928,Not found
1929,Not found
1930,Not found
1931,Not found
1932,Not found
1933,112.443 sq mi
1934,8.749 sq mi
1935,Not found
1936,1.371 sq mi
1937,Not found
1938,10.775 sq mi
1939,1.802 sq mi
1940,22.582 sq mi
1941,0.44 sq mi
1942,122.026 sq mi
1943,Not found
1944,15.179 sq mi
1945,252.388 sq mi
1946,5.463 sq mi
1947,46.367 sq mi
1948,25.926 sq mi
1949,7.424 sq mi
1950,2.9 sq mi
1951,0 sq mi
1952,2.159 sq mi
1953,0.519 sq mi
1954,0.028 sq mi
1955,0.259 sq mi
1956,Not found
1957,7.958 sq mi
1958,1.946 sq mi
1959,0.311 sq mi
1960,2.508 sq mi
1961,42.81 sq mi
1962,4.11 sq mi
1963,0.23 sq mi
1964,147.741 sq mi
1965,20.713 sq mi
1966,1.676 sq mi
1967,98.827 sq mi
1968,128.534 sq mi
1969,12.233 sq mi
1970,46.329 sq mi
1971,5.82 sq mi
1972,0.02 sq mi
1973,14.805 sq mi
1974,Not found
1975,80.761 sq mi
1976,8.452 sq mi
1977,2.11 sq mi
1978,22.88 sq mi
1979,6.096 sq mi
1980,20.681 sq mi
1981,172.616 sq mi
1982,1.717 sq mi
1983,55.919 sq mi
1984,129.295 sq mi
1985,Not found
1986,0 sq mi
1987,10.625 sq mi
1988,6.714 sq mi
1989,23.602 sq mi
1990,0 sq mi
1991,0.033 sq mi
1992,199.74 sq mi
1993,3.558 sq mi
1994,Not found
1995,115.529 sq mi
1996,19.354 sq mi
1997,10.972 sq mi
1998,Not found
1999,4.987 sq mi
2000,Not found
2001,0 sq mi
2002,118.15 sq mi
2003,Not found
2004,87.106 sq mi
2005,1.122 sq mi
2006,Not found
2007,0.03 sq mi
2008,11.501 sq mi
2009,1118.733 sq mi
2010,218.869 sq mi
2011,24.959 sq mi
2012,15.686 sq mi
2013,9.547 sq mi
2014,151.395 sq mi
2015,283.649 sq mi
2016,12.317 sq mi
2017,4.833 sq mi
2018,189.527 sq mi
2019,0.776 sq mi
2020,Not found
2021,1.979 sq mi
2022,Not found
2023,11.744 sq mi
2024,51.063 sq mi
2025,0.56 sq mi
2026,3.366 sq mi
2027,62.487 sq mi
2028,70.061 sq mi
2029,20.502 sq mi
2030,0 sq mi
2031,Not found
2032,Not found
2033,105.676 sq mi
2034,0.033 sq mi
2035,11.268 sq mi
2036,9.285 sq mi
2037,112.052 sq mi
2038,10.696 sq mi
2039,2818.831 sq mi
2040,170.076 sq mi
2041,69.578 sq mi
2042,0.319 sq mi
2043,13.399 sq mi
2044,33.891 sq mi
2045,24.486 sq mi
2046,12.465 sq mi
2047,11.95 sq mi
2048,Not found
2049,31.643 sq mi
2050,0 sq mi
2051,2.754 sq mi
2052,0.538 sq mi
2053,0.495 sq mi
2054,1.055 sq mi
2055,Not found
2056,Not found
2057,5.896 sq mi
2058,0.002 sq mi
2059,76.224 sq mi
2060,6.714 sq mi
2061,0.031 sq mi
2062,Not found
2063,119.753 sq mi
2064,162.869 sq mi
2065,183.756 sq mi
2066,2.325 sq mi
2067,159.82 sq mi
2068,27.035 sq mi
2069,0.147 sq mi
2070,0 sq mi
2071,11.746 sq mi
2072,8.663 sq mi
2073,0.057 sq mi
2074,Not found
2075,222.011 sq mi
2076,Not found
2077,0 sq mi
2078,4.414 sq mi
2079,16.197 sq mi
2080,64.151 sq mi
2081,47.769 sq mi
2082,35.541 sq mi
2083,15.475 sq mi
2084,Not found
2085,Not found
2086,Not found
2087,1.928 sq mi
2088,7.308 sq mi
2089,14.066 sq mi
2090,Not found
2091,Not found
2092,0.2 sq mi
2093,2.476 sq mi
2094,0 sq mi
2095,Not found
2096,Not found
2097,0.462 sq mi
2098,51.845 sq mi
2099,1.284 sq mi
2100,22.556 sq mi
2101,Not found
2102,8.544 sq mi
2103,Not found
2104,0.276 sq mi
2105,23.694 sq mi
2106,Not found
2107,8.78 sq mi
2108,5.621 sq mi
2109,5.836 sq mi
2110,1.403 sq mi
2111,10.584 sq mi
2112,12.573 sq mi
2113,36.175 sq mi
2114,Not found
2115,Not found
2116,Not found
2117,Not found
2118,9.871 sq mi
2119,0.017 sq mi
2120,0.01 sq mi
2121,1.538 sq mi
2122,4.988 sq mi
2123,Not found
2124,34.405 sq mi
2125,12.606 sq mi
2126,0.634 sq mi
2127,0.046 sq mi
2128,0.006 sq mi
2129,15.088 sq mi
2130,21.645 sq mi
2131,3.948 sq mi
2132,333.727 sq mi
2133,127.798 sq mi
2134,Not found
2135,0.062 sq mi
2136,Not found
2137,Not found
2138,Not found
2139,Not found
2140,Not found
2141,Not found
2142,Not found
2143,Not found
2144,Not found
2145,Not found
2146,3.383 sq mi
2147,1.458 sq mi
2148,Not found
2149,4.716 sq mi
2150,0.976 sq mi
2151,2.837 sq mi
2152,0.004 sq mi
2153,6.615 sq mi
2154,0.554 sq mi
2155,8.031 sq mi
2156,Not found
2157,0.134 sq mi
2158,Not found
2159,36.332 sq mi
2160,Not found
2161,0 sq mi
2162,251.437 sq mi
2163,6.818 sq mi
2164,17.094 sq mi
2165,0.344 sq mi
2166,107.999 sq mi
2167,3.906 sq mi
2168,47.001 sq mi
2169,0.003 sq mi
2170,2.013 sq mi
2171,Not found
2172,Not found
2173,Not found
2174,Not found
2175,Not found
2176,Not found
2177,0 sq mi
2178,0.433 sq mi
2179,215.706 sq mi
2180,Not found
2181,107.794 sq mi
2182,0 sq mi
2183,0.013 sq mi
2184,107.305 sq mi
2185,172.138 sq mi
2186,0.021 sq mi
2187,0.612 sq mi
2188,33.825 sq mi
2189,19.425 sq mi
2190,17.792 sq mi
2191,13.496 sq mi
2192,2.088 sq mi
2193,13.88 sq mi
2194,63.61 sq mi
2195,0 sq mi
2196,Not found
2197,59.901 sq mi
2198,0.024 sq mi
2199,Not found
2200,6.717 sq mi
2201,16.281 sq mi
2202,5.059 sq mi
2203,Not found
2204,Not found
2205,Not found
2206,Not found
2207,Not found
2208,Not found
2209,14.057 sq mi
2210,124.686 sq mi
2211,0.064 sq mi
2212,135.682 sq mi
2213,32.556 sq mi
2214,2.557 sq mi
2215,18.755 sq mi
2216,8.894 sq mi
2217,0 sq mi
2218,Not found
2219,0 sq mi
2220,2.723 sq mi
2221,8.149 sq mi
2222,0.03 sq mi
2223,0.705 sq mi
2224,0.006 sq mi
2225,3.407 sq mi
2226,96.368 sq mi
2227,0.065 sq mi
2228,17.751 sq mi
2229,Not found
2230,Not found
2231,11.114 sq mi
2232,Not found
2233,0 sq mi
2234,0.265 sq mi
2235,Not found
2236,19.467 sq mi
2237,0 sq mi
2238,0 sq mi
2239,2.372 sq mi
2240,162.935 sq mi
2241,5.739 sq mi
2242,2.035 sq mi
2243,16.449 sq mi
2244,Not found
2245,12.493 sq mi
2246,0 sq mi
2247,Not found
2248,0.693 sq mi
2249,Not found
2250,3.305 sq mi
2251,Not found
2252,Not found
2253,Not found
2254,8.711 sq mi
2255,4.51 sq mi
2256,Not found
2257,Not found
2258,0.104 sq mi
2259,2.246 sq mi
2260,53.299 sq mi
2261,7.759 sq mi
2262,Not found
2263,Not found
2264,Not found
2265,Not found
2266,Not found
2267,2.199 sq mi
2268,Not found
2269,Not found
2270,0 sq mi
2271,Not found
2272,0.808 sq mi
2273,Not found
2274,Not found
2275,Not found
2276,Not found
2277,Not found
2278,Not found
2279,Not found
2280,Not found
2281,Not found
2282,Not found
2283,Not found
2284,Not found
2285,Not found
2286,Not found
2287,Not found
2288,Not found
2289,Not found
2290,Not found
2291,Not found
2292,Not found
2293,Not found
2294,Not found
2295,Not found
2296,2.049 sq mi
2297,Not found
2298,Not found
2299,Not found
2300,Not found
2301,Not found
2302,Not found
2303,Not found
2304,Not found
2305,Not found
2306,103.648 sq mi
2307,Not found
2308,8.677 sq mi
2309,Not found
2310,1.708 sq mi
2311,2.356 sq mi
2312,15.658 sq mi
2313,Not found
2314,Not found
2315,Not found
2316,Not found
2317,14.571 sq mi
2318,0.939 sq mi
2319,10.891 sq mi
2320,0 sq mi
2321,0.029 sq mi
2322,11.175 sq mi
2323,22.124 sq mi
2324,0.743 sq mi
2325,Not found
2326,Not found
2327,Not found
2328,Not found
2329,Not found
2330,Not found
2331,Not found
2332,Not found
2333,Not found
2334,Not found
2335,5.76 sq mi
2336,0.432 sq mi
2337,807.814 sq mi
2338,0 sq mi
2339,3.379 sq mi
2340,40.574 sq mi
2341,0.765 sq mi
2342,114.54 sq mi
2343,62.308 sq mi
2344,0.372 sq mi
2345,8.576 sq mi
2346,2.196 sq mi
2347,Not found
2348,0 sq mi
2349,2.456 sq mi
2350,1.028 sq mi
2351,3.037 sq mi
2352,15.179 sq mi
2353,0.844 sq mi
2354,1.158 sq mi
2355,3.463 sq mi
2356,192.514 sq mi
2357,0.519 sq mi
2358,0.004 sq mi
2359,0.106 sq mi
2360,18.09 sq mi
2361,8.266 sq mi
2362,19.463 sq mi
2363,0 sq mi
2364,Not found
2365,Not found
2366,62.949 sq mi
2367,0.068 sq mi
2368,0.013 sq mi
2369,11.316 sq mi
2370,Not found
2371,141.962 sq mi
2372,0 sq mi
2373,5.04 sq mi
2374,14.009 sq mi
2375,8.504 sq mi
2376,26.672 sq mi
2377,Not found
2378,226.189 sq mi
2379,8.228 sq mi
2380,18.437 sq mi
2381,Not found
2382,11.037 sq mi
2383,Not found
2384,Not found
2385,1.667 sq mi
2386,10.057 sq mi
2387,0 sq mi
2388,0 sq mi
2389,Not found
2390,27.073 sq mi
2391,17.225 sq mi
2392,Not found
2393,77.984 sq mi
2394,Not found
2395,0.219 sq mi
2396,95.388 sq mi
2397,9.489 sq mi
2398,0.328 sq mi
2399,3.209 sq mi
2400,184.065 sq mi
2401,17.712 sq mi
2402,1.599 sq mi
2403,6.415 sq mi
2404,7.093 sq mi
2405,0.27 sq mi
2406,1085.391 sq mi
2407,5.88 sq mi
2408,7.54 sq mi
2409,5.297 sq mi
2410,4.926 sq mi
2411,0.18 sq mi
2412,97.123 sq mi
2413,15.929 sq mi
2414,0 sq mi
2415,1.514 sq mi
2416,21.54 sq mi
2417,0 sq mi
2418,0.138 sq mi
2419,9.127 sq mi
2420,0.185 sq mi
2421,0.01 sq mi
2422,113.739 sq mi
2423,0.034 sq mi
2424,8.255 sq mi
2425,12.855 sq mi
2426,6.673 sq mi
2427,22.12 sq mi
2428,0.982 sq mi
2429,19.744 sq mi
2430,8.259 sq mi
2431,0.349 sq mi
2432,0.274 sq mi
2433,0.062 sq mi
2434,Not found
2435,0.028 sq mi
2436,5.356 sq mi
2437,16.924 sq mi
2438,10.437 sq mi
2439,127.143 sq mi
2440,5.125 sq mi
2441,Not found
2442,0.235 sq mi
2443,10.378 sq mi
2444,22.068 sq mi
2445,59.641 sq mi
2446,40.694 sq mi
2447,0 sq mi
2448,7.08 sq mi
2449,58.332 sq mi
2450,0.013 sq mi
2451,1.426 sq mi
2452,0.877 sq mi
2453,1.482 sq mi
2454,1.391 sq mi
2455,3.11 sq mi
2456,44.963 sq mi
2457,Not found
2458,1228.696 sq mi
2459,Not found
2460,22.377 sq mi
2461,Not found
2462,Not found
2463,Not found
2464,Not found
2465,Not found
2466,Not found
2467,Not found
2468,Not found
2469,Not found
2470,Not found
2471,Not found
2472,6.214 sq mi
2473,51.445 sq mi
2474,12.86 sq mi
2475,Not found
2476,Not found
2477,Not found
2478,Not found
2479,Not found
2480,Not found
2481,Not found
2482,Not found
2483,39.456 sq mi
2484,Not found
2485,Not found
2486,8.225 sq mi
2487,Not found
2488,Not found
2489,Not found
2490,Not found
2491,Not found
2492,Not found
2493,Not found
2494,2.693 sq mi
2495,0.552 sq mi
2496,72.382 sq mi
2497,Not found
2498,Not found
2499,Not found
2500,Not found
2501,0 sq mi
2502,Not found
2503,Not found
2504,0 sq mi
2505,2.573 sq mi
2506,Not found
2507,Not found
2508,Not found
2509,Not found
2510,Not found
2511,Not found
2512,Not found
2513,5.257 sq mi
2514,570.127 sq mi
2515,6.791 sq mi
2516,Not found
2517,0.716 sq mi
2518,0.048 sq mi
2519,5.191 sq mi
2520,149.585 sq mi
2521,Not found
2522,110.278 sq mi
2523,Not found
2524,Not found
2525,14.151 sq mi
2526,11.263 sq mi
2527,0.176 sq mi
2528,25.322 sq mi
2529,Not found
2530,0.432 sq mi
2531,0.045 sq mi
2532,44.557 sq mi
2533,11.319 sq mi
2534,2.956 sq mi
2535,Not found
2536,0.13 sq mi
2537,1.347 sq mi
2538,155.905 sq mi
2539,128.611 sq mi
2540,1.924 sq mi
2541,7.71 sq mi
2542,165.014 sq mi
2543,29.508 sq mi
2544,177.936 sq mi
2545,Not found
2546,7.62 sq mi
2547,0 sq mi
2548,0.787 sq mi
2549,0 sq mi
2550,0 sq mi
2551,0 sq mi
2552,15.155 sq mi
2553,9.147 sq mi
2554,11.58 sq mi
2555,74.952 sq mi
2556,21.704 sq mi
2557,0.449 sq mi
2558,5.679 sq mi
2559,132.619 sq mi
2560,147.992 sq mi
2561,2.665 sq mi
2562,211.495 sq mi
2563,7.689 sq mi
2564,0.24 sq mi
2565,54.296 sq mi
2566,81.471 sq mi
2567,1.149 sq mi
2568,1.529 sq mi
2569,0.109 sq mi
2570,Not found
2571,288.211 sq mi
2572,1.892 sq mi
2573,Not found
2574,194.22 sq mi
2575,31.359 sq mi
2576,130.563 sq mi
2577,Not found
2578,0.524 sq mi
2579,0 sq mi
2580,0.175 sq mi
2581,0.031 sq mi
2582,8.614 sq mi
2583,4.303 sq mi
2584,31.247 sq mi
2585,6.559 sq mi
2586,57.694 sq mi
2587,319.387 sq mi
2588,1.971 sq mi
2589,114.953 sq mi
2590,Not found
2591,169.096 sq mi
2592,Not found
2593,61.367 sq mi
2594,Not found
2595,Not found
2596,Not found
2597,0.342 sq mi
2598,22.047 sq mi
2599,Not found
2600,Not found
2601,Not found
2602,153.501 sq mi
2603,Not found
2604,Not found
2605,35.943 sq mi
2606,0.358 sq mi
2607,43.613 sq mi
2608,260.92 sq mi
2609,45.681 sq mi
2610,85.063 sq mi
2611,3.508 sq mi
2612,728.53 sq mi
2613,0.033 sq mi
2614,0.233 sq mi
2615,1.445 sq mi
2616,0.75 sq mi
2617,Not found
2618,9.209 sq mi
2619,4.768 sq mi
2620,130.301 sq mi
2621,5.353 sq mi
2622,0.053 sq mi
2623,49.928 sq mi
2624,10.398 sq mi
2625,12.967 sq mi
2626,30.384 sq mi
2627,6.792 sq mi
2628,0.511 sq mi
2629,7.03 sq mi
2630,5.496 sq mi
2631,3.04 sq mi
2632,4.616 sq mi
2633,14.597 sq mi
2634,7.047 sq mi
2635,4.92 sq mi
2636,13.833 sq mi
2637,53.829 sq mi
2638,0.078 sq mi
2639,Not found
2640,21.551 sq mi
2641,Not found
2642,216.821 sq mi
2643,2.655 sq mi
2644,Not found
2645,Not found
2646,Not found
2647,Not found
2648,0.108 sq mi
2649,Not found
2650,Not found
2651,Not found
2652,Not found
2653,Not found
2654,Not found
2655,Not found
2656,Not found
2657,Not found
2658,Not found
